utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
59	2	1	agent	この度のご利用、誠にありがとうございます。		0	0	0																									
60	2	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0																									
61	2	3	agent	ご旅行される地域やお日付、人数などはお決まりでしょうか。		0	0	0																									
62	2	4	user	ちょっと先なんですが、１月下旬頃に福島に行こうと思ってます。	要求	0	0	0	26	62	11	5	１月下旬頃	スケジュール	SCSE:時期	2_neutral	2_neutral	2_neutral	1_weak	1_weak	1_weak						0						
62	2	4	user	ちょっと先なんですが、１月下旬頃に福島に行こうと思ってます。	要求	0	0	0	27	62	17	2	福島	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
63	2	5	user	人数は４人になりそうです。	要求	0	0	0	28	63	3	2	４人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
64	2	6	agent	かしこまりました。		0	0	0																									
65	2	7	agent	福島へのご旅行ですね。		0	0	0																									
66	2	8	agent	４名様とのことですが、皆さま中学生以上の大人の方でしょうか？		0	0	0																									
67	2	9	user	１人だけ小学生がいて、ほか３人は大人です。	要求	0	0	0	29	67	0	2	１人	人数	NIKO:子供人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong	4	67	4	3	小学生	0						
67	2	9	user	１人だけ小学生がいて、ほか３人は大人です。	要求	0	0	0	30	67	13	2	３人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
68	2	10	agent	かしこまりました。		0	0	0																									
69	2	11	agent	それでは大人３名様と子供１名様で承ります。		0	0	0																									
70	2	12	agent	お宿のタイプですが、ホテル、旅館などのご希望はございますか？		0	0	0																									
71	2	13	user	旅館の方がいいかなとは思ってます。	照応要求	0	0	0	31	70	14	2	旅館	宿	YATY:宿タイプ	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0		74	71	0	2	旅館
72	2	14	user	露天風呂とかついてるといいです。	要求	0	0	0	32	72	0	4	露天風呂	風呂	FUTY:風呂種類	1_weak	2_neutral	2_neutral		2_neutral	2_neutral						0						
73	2	15	agent	かしこまりました。		0	0	0																									
74	2	16	agent	露天風呂ですが、お部屋についているお宿もございます。		0	0	0																									
75	2	17	agent	まわりを気にすることなく、お風呂をお楽しみいただけます。		0	0	0																									
76	2	18	agent	いかがでしょうか？		0	0	0																									
77	2	19	user	そうですね、高齢の両親もいますし、部屋に付いてると安心です。	要求	0	0	0	33	77	6	5	高齢の両親	旅行	RYSC:旅行シーン	1_weak	2_neutral	2_neutral		3_strong	3_strong						0	範囲外					
77	2	19	user	そうですね、高齢の両親もいますし、部屋に付いてると安心です。	要求	0	0	0	34	77	17	7	部屋に付いてる	部屋	HESE:部屋設備	1_weak	2_neutral	1_weak		2_neutral							0	範囲外					
78	2	20	agent	高齢のご両親様とのご旅行なのですね。		0	0	0																									
79	2	21	agent	さようでしたら、お部屋のバリアフリーなどご希望でしょうか？		0	0	0																									
80	2	22	user	はい、ホテルがバリアフリー対応のとこだと助かりますね。	はい	0	0	0																									
81	2	23	agent	かしこまりました。		0	0	0																									
82	2	24	agent	ところで、お客様は今回のご旅行で公共交通機関をご利用でしょうか？		0	0	0																									
83	2	25	agent	１月下旬の福島ですと、雪が降ることもございますので、お足元の悪い中でお歩きになるのは大変かと思います。		0	0	0																									
84	2	26	agent	もし、公共交通機関でご旅行でしたら、最寄り駅から近いお宿か送迎サービスのあるお宿をお探ししましょうか？		0	0	0																									
85	2	27	user	はい、電車とかを使うつもりでした。	はい	0	0	0																									
86	2	28	user	はい、駅からシャトルバスとかが出てると安心です。	はい	0	0	0																									
87	2	29	user	でも駅から徒歩５分ぐらいでしたら、別に送迎とかは無くて大丈夫です。	要求	0	0	0	36	87	19	2	送迎	サービス	SESE:ホテルサービス	2_neutral	2_neutral	1_weak	1_weak	2_neutral		5	87	2	10	駅から徒歩５分ぐらい	1						
88	2	30	agent	かしこまりました。		0	0	0																									
89	2	31	agent	それでは、最寄り駅から徒歩５分くらいか、シャトルバスのあるお宿をお探しします。		0	0	0																									
90	2	32	agent	お食事はいかがいたしましょうか？		0	0	0																									
91	2	33	user	食事は、一応冬なので、何かあったかいものだったらいいかなと思ってます。	要求	0	0	0	37	91	13	7	あったかいもの	食事	SYNA:食事内容	1_weak	2_neutral	2_neutral		2_neutral	2_neutral						0						
92	2	34	user	バイキングではなくて、部屋で食事ができるといいですね。	要求	0	0	0	38	92	0	5	バイキング	食事	SYNA:食事内容	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						1						
92	2	34	user	バイキングではなくて、部屋で食事ができるといいですね。	要求	0	0	0	39	92	11	9	部屋で食事ができる	食事	SYUM:食事有無	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
93	2	35	agent	かしこまりました。		0	0	0																									
94	2	36	agent	それでは、お食事をお部屋でお召し上がりいただけるお宿をお探しいたします。		0	0	0																									
95	2	37	agent	他に何かご希望はございますでしょうか？		0	0	0																									
10846	2	38	user	そうですね、	その他	0	0	0																									
10847	2	38	user	旅館の場所ですが、福島市内まで電車で行きやすいところだといいと思ってます。	要求	0	0	0	40	10847	9	14	福島市内まで電車で行きやすい	立地	RIBA:立地 (場所)	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
97	2	39	agent	かしこまりました。		0	0	0																									
98	2	40	agent	それでは、福島市内へのアクセスがよい場所でお探しいたします。		0	0	0																									
99	2	41	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0																									
100	2	42	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0																									
101	2	43	agent	・時期は１月下旬頃。		0	0	0																									
102	2	44	agent	・場所は福島市内へのアクセスがよいところ。		0	0	0																									
103	2	45	agent	・人数は４名。		0	0	0																									
104	2	46	agent	うち子ども１名。		0	0	0																									
105	2	47	agent	・宿タイプは旅館。		0	0	0																									
106	2	48	agent	・食事は温かいものを部屋出し希望。		0	0	0																									
107	2	49	agent	・部屋に露天風呂が付いている。		0	0	0																									
108	2	50	agent	・バリアフリー対応の部屋。		0	0	0																									
109	2	51	agent	・最寄り駅から徒歩５分くらいか、シャトルバスのあるお宿を希望。		0	0	0																									
