utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
1637	32	1	agent	宿予約サービスのご利用ありがとうございます。		0	0	0																									
1638	32	2	agent	宿について重視したい点をお聞かせください。		0	0	0																									
1639	32	3	user	温泉で年末ゆっくりしたいのですが、早期予約特典がある宿がいいなと思っています。	要求	0	0	0	947	1639	0	2	温泉	風呂	FUTY:風呂種類	2_neutral	3_strong	2_neutral	2_neutral		2_neutral						0						
1639	32	3	user	温泉で年末ゆっくりしたいのですが、早期予約特典がある宿がいいなと思っています。	要求	0	0	0	948	1639	3	2	年末	スケジュール	SCSE:時期	2_neutral	3_strong	2_neutral	2_neutral		3_strong						0						
1639	32	3	user	温泉で年末ゆっくりしたいのですが、早期予約特典がある宿がいいなと思っています。	要求	0	0	0	949	1639	5	7	ゆっくりしたい	宿	YAEN:宿環境	2_neutral	3_strong	2_neutral	1_weak		2_neutral						0						
1639	32	3	user	温泉で年末ゆっくりしたいのですが、早期予約特典がある宿がいいなと思っています。	要求	0	0	0	950	1639	17	6	早期予約特典	サービス	SESE:ホテルサービス	2_neutral	3_strong	2_neutral	2_neutral		2_neutral						0						
1640	32	4	user	子どもを連れて行くので、体験ワークショップが付いているホテルや、宿の近くか施設内にコンビニがあると助かります。	要求	0	0	0	951	1640	0	9	子どもを連れて行く	旅行	RYSC:旅行シーン	2_neutral	3_strong	2_neutral	3_strong		3_strong						0						
1640	32	4	user	子どもを連れて行くので、体験ワークショップが付いているホテルや、宿の近くか施設内にコンビニがあると助かります。	要求	0	0	0	952	1640	12	15	体験ワークショップが付いている	施設	SHLE:施設条件(レジャー)	1_weak	3_strong	1_weak			1_weak						0						
1640	32	4	user	子どもを連れて行くので、体験ワークショップが付いているホテルや、宿の近くか施設内にコンビニがあると助かります。	要求	0	0	0	953	1640	27	3	ホテル	宿	YATY:宿タイプ	1_weak	3_strong	1_weak			2_neutral						0						
1640	32	4	user	子どもを連れて行くので、体験ワークショップが付いているホテルや、宿の近くか施設内にコンビニがあると助かります。	要求	0	0	0	954	1640	41	4	コンビニ	立地	RIEN:立地 (周辺環境)	1_weak	3_strong	1_weak			2_neutral						0						
