utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
3577	67	1	agent	宿予約サービスのご利用ありがとうございます。		0	0	0																									
3578	67	2	agent	宿について重視したい点をお聞かせください。		0	0	0																									
3579	67	3	user	ありがとうございます。	その他	0	0	0																									
3580	67	4	user	７月上旬に３泊四国地方に旅行に行くのですが、おすすめの場所はありますか？	要求	0	0	0	1949	3580	0	4	７月上旬	スケジュール	SCSE:時期	2_neutral	1_weak	1_weak	3_strong		3_strong						0						
3580	67	4	user	７月上旬に３泊四国地方に旅行に行くのですが、おすすめの場所はありますか？	要求	0	0	0	1950	3580	5	2	３泊	スケジュール	SCNU:宿泊数	2_neutral	1_weak	1_weak	3_strong		3_strong						0						
3580	67	4	user	７月上旬に３泊四国地方に旅行に行くのですが、おすすめの場所はありますか？	要求	0	0	0	1951	3580	7	4	四国地方	旅行	RYAR:旅行エリア	2_neutral	1_weak	1_weak	3_strong		3_strong						0						
3581	67	5	agent	さようでございますか。		0	0	0																									
3582	67	6	agent	ご旅行されるのは、皆さま大人の方でしょうか？		0	0	0																									
3583	67	7	user	大人１人，　子ども１人です。	要求	0	0	0	1952	3583	2	2	１人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3583	67	7	user	大人１人，　子ども１人です。	要求	0	0	0	1953	3583	9	2	１人	人数	NIKO:子供人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3584	67	8	agent	かしこまりました。		0	0	0																									
3585	67	9	agent	それでは、香川県の小豆島などはいかがでしょうか？		0	0	0																									
3586	67	10	agent	大人の方は瀬戸内海の海の幸をお楽しみいただけますし、お子様は海で水遊びをお楽しみいただけます。		0	0	0																									
3587	67	11	user	良さそうですね。	伝達	0	0	0																									
3588	67	12	user	香川県の小豆島のおすすめのホテルはありますか？	要求	0	0	0	1954	3588	0	7	香川県の小豆島	旅行	RYAR:旅行エリア	2_neutral	1_weak	1_weak	3_strong								0						
3588	67	12	user	香川県の小豆島のおすすめのホテルはありますか？	要求	0	0	0	1955	3588	13	3	ホテル	宿	YATY:宿タイプ	2_neutral	1_weak	1_weak	2_neutral								0						
3589	67	13	agent	ありがとうございます。		0	0	0																									
3590	67	14	agent	例えばオーシャンビューのお部屋のあるホテルはいかがでしょうか？		0	0	0																									
