utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
1213	24	1	agent	この度のご利用、誠にありがとうございます。		0	0	0																									
1214	24	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0																									
1215	24	3	agent	ご希望をお聞かせいただけますでしょうか。		0	0	0																									
1216	24	4	user	主人の誕生日のお祝いに一緒に旅にいきたいと思っています。	要求	0	0	0	809	1216	0	10	主人の誕生日のお祝い	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1217	24	5	user	アドバイスおねがいします。	その他	0	0	0																									
1218	24	6	agent	さようでございますか。		0	0	0																									
1219	24	7	agent	それでは、お祝向けのハイクラスホテルがよろしいでしょうか？		0	0	0																									
1220	24	8	agent	ご予算などはございますか？		0	0	0																									
1221	24	9	user	１泊１人２０，０００円までで考えています。	要求	0	0	0	810	1221	4	9	２０，０００円まで	予算	YOYO:予算	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	92	1221	0	2	１泊	0						
1221	24	9	user	１泊１人２０，０００円までで考えています。	要求	0	0	0	810	1221	4	9	２０，０００円まで	予算	YOYO:予算	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	117	1221	2	2	１人	0						
1222	24	10	agent	かしこまりました。		0	0	0																									
1223	24	11	agent	そのご予算ですと、ハイクラスのホテルにもお泊りいただけますので、そちらでお調べいたします。		0	0	0																									
1224	24	12	agent	ご宿泊のお日付、宿泊日数、場所はお決まりでしょうか？		0	0	0																									
1225	24	13	user	場所は神奈川県で５月２６日から１泊です。	要求	0	0	0	812	1225	3	4	神奈川県	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1225	24	13	user	場所は神奈川県で５月２６日から１泊です。	要求	0	0	0	813	1225	8	7	５月２６日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1225	24	13	user	場所は神奈川県で５月２６日から１泊です。	要求	0	0	0	814	1225	15	2	１泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1226	24	14	agent	かしこまりました。		0	0	0																									
1227	24	15	agent	お誕生日のお祝いということで、バースデーケーキをご準備できるお宿をお調べしましょうか？		0	0	0																									
1228	24	16	user	はい！	はい	0	0	0																									
1229	24	17	user	夕食の最後にケーキを出してもらえると嬉しいです。	要求	0	0	0	815	1229	0	17	夕食の最後にケーキを出してもらえる	食事	SYNA:食事内容	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
1230	24	18	agent	かしこまりました。		0	0	0																									
1231	24	19	agent	ご夕食もコースでお出しするのがよろしいかと思いましたが、いかがでしょうか？		0	0	0																									
1232	24	20	user	コースだとお祝いって感じがしますね。	感想	0	0	0	816	1232	0	3	コース	食事	SYNA:食事内容	1_weak	1_weak	1_weak				93	1231	1	2	夕食	0						
1233	24	21	user	洋食のコースがいいです。	要求	0	0	0	817	1233	0	6	洋食のコース	食事	SYNA:食事内容	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
1234	24	22	agent	かしこまりました。		0	0	0																									
1235	24	23	agent	朝食はバイキング、和食、洋食など、どちらがよろしいでしょうか？		0	0	0																									
1236	24	24	user	洋食がいいです。	照応要求	0	0	0	818	1235	12	2	洋食	食事	SYNA:食事内容	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0		105	1236	0	2	洋食
1237	24	25	user	できたら朝食だけはお部屋で食べたいなと思っています。	要求	0	0	0	819	1237	9	8	お部屋で食べたい	食事	SYUM:食事有無	1_weak	1_weak	1_weak				94	1237	4	4	朝食だけ	0						
1238	24	26	agent	かしこまりました。		0	0	0																									
1239	24	27	agent	それでは、朝食は部屋出しでお召し上がりいただけるホテルをお調べいたします。		0	0	0																									
1240	24	28	agent	お部屋ですが、お祝いの雰囲気をお楽しみいただけますよう、高層階はいかがでしょうか？		0	0	0																									
1241	24	29	user	夜景がきれいな部屋だといいですね（＾＿－）－☆	要求	0	0	0	820	1241	0	6	夜景がきれい	部屋	HEEN:部屋環境	1_weak	2_neutral	2_neutral		2_neutral	2_neutral						0						
1242	24	30	agent	かしこまりました。		0	0	0																									
1243	24	31	agent	それでは神奈川ですと、横浜にベイブリッジがございます。		0	0	0																									
1244	24	32	agent	ですので、横浜の海沿いのホテルの高層階のベイブリッジビューのお部屋でお探しいたしましょうか？		0	0	0																									
1245	24	33	user	とても夜景が美しそうですね！	感想	0	0	0	821	1245	0	10	とても夜景が美しそう	部屋	HEEN:部屋環境	1_weak	1_weak	1_weak									0						
1246	24	34	user	それでお願いします	はい	0	0	0																									
1247	24	35	agent	ありがとうございます。		0	0	0																									
1248	24	36	agent	他にご希望はございますでしょうか？		0	0	0																									
1249	24	37	user	可能でしたらテニスコートのあるホテルだとさらにうれしいです。	要求	0	0	0	822	1249	6	6	テニスコート	施設	SHLE:施設条件(レジャー)	1_weak	1_weak	1_weak									0						
1249	24	37	user	可能でしたらテニスコートのあるホテルだとさらにうれしいです。	要求	0	0	0	823	1249	15	3	ホテル	宿	YATY:宿タイプ	1_weak	2_neutral	1_weak		2_neutral							0						
1250	24	38	agent	かしこまりました。		0	0	0																									
1251	24	39	agent	それでは、テニスコート付きのホテルをお調べいたします。		0	0	0																									
1252	24	40	agent	他にはございますか？		0	0	0																									
1253	24	41	user	以上です。	いいえ	0	0	0																									
1254	24	42	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0																									
1255	24	43	agent	それでは以下の条件でお調べします。		0	0	0																									
1256	24	44	agent	・日付は５月２６日。		0	0	0																									
1257	24	45	agent	・宿泊日数は１泊。		0	0	0																									
1258	24	46	agent	・宿泊地は横浜の海沿い。		0	0	0																									
1259	24	47	agent	・人数は２名。		0	0	0																									
1260	24	48	agent	・宿タイプはハイクラスのホテル。		0	0	0																									
1261	24	49	agent	・食事は夕食で洋食コース料理、朝食で部屋出しを希望。		0	0	0																									
1262	24	50	agent	・バースデーケーキを準備できる宿を希望。		0	0	0																									
