utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
10577	206	1	agent	この度のご利用、誠にありがとうございます。		0	0	0																									
10578	206	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0																									
10579	206	3	agent	お客様のご希望をお聞かせいただけますでしょうか？		0	0	0																									
10580	206	4	user	子供と山梨県に旅行に行きます。	要求	0	0	0	219	10580	0	2	子供	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
10580	206	4	user	子供と山梨県に旅行に行きます。	要求	0	0	0	220	10580	3	3	山梨県	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
10581	206	5	user	自然を楽しみたいので、山や海に近い宿を希望します。	要求	0	0	0	221	10581	0	8	自然を楽しみたい	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	1_weak	2_neutral	3_strong						0						
10581	206	5	user	自然を楽しみたいので、山や海に近い宿を希望します。	要求	0	0	0	222	10581	11	6	山や海に近い	立地	RIAC:立地 (アクティビティ)	2_neutral	2_neutral	2_neutral	1_weak	2_neutral	2_neutral						0						
10582	206	6	agent	かしこまりました。		0	0	0																									
10583	206	7	agent	お伝えいただいた条件でお探ししますね。		0	0	0																									
10584	206	8	agent	お日にちと泊数を教えていただいてよろしいでしょうか？		0	0	0																									
10585	206	9	user	２月２７日から４泊です。	要求	0	0	0	223	10585	0	7	２月２７日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
10585	206	9	user	２月２７日から４泊です。	要求	0	0	0	224	10585	7	2	４泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
10586	206	10	agent	お日にち、かしこまりました。		0	0	0																									
10587	206	11	agent	ご予算の方はどのくらいでお考えでしょうか？		0	0	0																									
10588	206	12	user	１泊、一人当たり１００００円以内で考えています。	要求	0	0	0	225	10588	8	8	１００００円以内	予算	YOYO:予算	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	29	10588	0	2	１泊	0						
10588	206	12	user	１泊、一人当たり１００００円以内で考えています。	要求	0	0	0	225	10588	8	8	１００００円以内	予算	YOYO:予算	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	30	10588	3	2	一人	0						
10589	206	13	user	２人で４泊なので、合計８万円以内です。	要求	0	0	0	226	10589	0	2	２人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
