utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
9937	192	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0																									
9938	192	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
9939	192	3	agent	お泊りになる地域、お日付、人数がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0																									
9940	192	4	user	具体的な日にちは決まっていないのですが、６月中旬に友人夫婦と私たち夫婦で和歌山県に旅行に行こうと思っています。	要求	0	0	0	585	9940	20	4	６月中旬	スケジュール	SCSE:時期	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	3_strong						0						
9940	192	4	user	具体的な日にちは決まっていないのですが、６月中旬に友人夫婦と私たち夫婦で和歌山県に旅行に行こうと思っています。	要求	0	0	0	586	9940	25	4	友人夫婦	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9940	192	4	user	具体的な日にちは決まっていないのですが、６月中旬に友人夫婦と私たち夫婦で和歌山県に旅行に行こうと思っています。	要求	0	0	0	587	9940	33	2	夫婦	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9940	192	4	user	具体的な日にちは決まっていないのですが、６月中旬に友人夫婦と私たち夫婦で和歌山県に旅行に行こうと思っています。	要求	0	0	0	588	9940	36	4	和歌山県	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9941	192	5	user	白浜温泉に入りたいねって話は出ているのですが、いい宿ありますか？	要求	0	0	0	589	9941	0	4	白浜温泉	立地	RIAC:立地 (アクティビティ)	2_neutral	1_weak	2_neutral	2_neutral		2_neutral						0						
9942	192	6	agent	白浜温泉ですね。		0	0	0																									
9943	192	7	agent	そちらの条件でお探ししますね。		0	0	0																									
9944	192	8	agent	６月中旬でのご予約ですが、ご利用の泊数がお決まりでしたらお聞かせいただけますでしょうか？		0	0	0																									
