utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
1428	28	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0																									
1429	28	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
1430	28	3	user	外国人の友人三人で、旅行して泊まれる日本的な宿を探しています。	要求	0	0	0	874	1430	4	4	友人三人	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1430	28	3	user	外国人の友人三人で、旅行して泊まれる日本的な宿を探しています。	要求	0	0	0	875	1430	6	2	三人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1430	28	3	user	外国人の友人三人で、旅行して泊まれる日本的な宿を探しています。	要求	0	0	0	876	1430	0	3	外国人	宿	YAEN:宿環境	2_neutral	2_neutral	2_neutral	3_strong	2_neutral	3_strong						0						
1430	28	3	user	外国人の友人三人で、旅行して泊まれる日本的な宿を探しています。	要求	0	0	0	877	1430	18	3	日本的	宿	YAEN:宿環境	2_neutral	2_neutral	2_neutral	1_weak	2_neutral	2_neutral						0						
1431	28	4	agent	かしこまりました。		0	0	0																									
1432	28	5	agent	それでは旅館をお調べいたします。		0	0	0																									
1433	28	6	agent	お泊りになる地域、お日付がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0																									
1434	28	7	user	岡山の倉敷辺りで、２月１１日から２泊で。	要求	0	0	0	878	1434	0	7	岡山の倉敷辺り	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	1_weak	1_weak	3_strong						0						
1434	28	7	user	岡山の倉敷辺りで、２月１１日から２泊で。	要求	0	0	0	879	1434	9	7	２月１１日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1434	28	7	user	岡山の倉敷辺りで、２月１１日から２泊で。	要求	0	0	0	880	1434	16	2	２泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1435	28	8	user	１３日からです。	要求	0	0	0	881	1435	0	5	１３日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1436	28	9	user	すみません。	その他	0	0	0																									
1437	28	10	agent	かしこまりました。		0	0	0																									
1438	28	11	agent	お食事につきましても、日本的な和食をご希望でしょうか？		0	0	0																									
1439	28	12	user	大方、和食を希望です。	はい	0	0	0																									
1440	28	13	user	今予約すれば、まだ早割とかのある宿が取れますか？	要求	0	0	0	882	1440	9	2	早割	サービス	SESE:ホテルサービス	1_weak	1_weak	1_weak									0						
1441	28	14	agent	それでは、和食をご用意できるお宿をお調べいたします。		0	0	0																									
1442	28	15	agent	はい、まだご宿泊までお日にちがございますので、早割プランでお調べいたしましょうか？		0	0	0																									
1443	28	16	user	はい。	はい	0	0	0																									
1444	28	17	user	お願いします。	その他	0	0	0																									
1445	28	18	user	あと、観光で古き良き日本的街並みを見たいと思っています。	要求	0	0	0	883	1445	3	2	観光	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
