utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
8045	149	1	agent	この度のご利用、誠にありがとうございます。		0	0	0																									
8046	149	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0																									
8047	149	3	agent	お客様のご希望をお聞かせいただけますでしょうか？		0	0	0																									
8048	149	4	user	３月上旬に泊まれるカニの食べ放題がある温泉宿を探しています。	要求	0	0	0	2416	8048	0	4	３月上旬	スケジュール	SCSE:時期	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	3_strong						0						
8048	149	4	user	３月上旬に泊まれるカニの食べ放題がある温泉宿を探しています。	要求	0	0	0	2417	8048	9	7	カニの食べ放題	食事	SYNA:食事内容	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
8048	149	4	user	３月上旬に泊まれるカニの食べ放題がある温泉宿を探しています。	要求	0	0	0	2418	8048	19	3	温泉宿	宿	YATY:宿タイプ	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
8049	149	5	agent	かしこまりました。		0	0	0																									
8050	149	6	agent	行先はどちらでしょうか？		0	0	0																									
8051	149	7	user	能登半島あたりを探しています。	要求	0	0	0	2419	8051	0	4	能登半島	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	1_weak	2_neutral						0						
8052	149	8	agent	石川県の能登半島ですね。		0	0	0																									
8053	149	9	agent	かしこまりました。		0	0	0																									
8054	149	10	agent	ご利用泊数を教えてください。		0	0	0																									
8055	149	11	user	１泊で子ども１名大人１名でお願いします。	要求	0	0	0	2420	8055	0	2	１泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
8055	149	11	user	１泊で子ども１名大人１名でお願いします。	要求	0	0	0	2421	8055	3	5	子ども１名	人数	NIKO:子供人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
8055	149	11	user	１泊で子ども１名大人１名でお願いします。	要求	0	0	0	2422	8055	8	4	大人１名	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
8056	149	12	agent	かしこまりました。		0	0	0																									
8057	149	13	agent	ご予算はどのくらいでお考えでしょうか？		0	0	0																									
10880	149	14	user	相場が良くわからないのですが・・・３０，０００円で二人で行けたら嬉しいのですが、多少の前後は大丈夫です。	要求	0	0	0	2423	10880	17	7	３０，０００円	予算	YOYO:予算	1_weak	1_weak	2_neutral			2_neutral	291	10880	25	2	二人	0						
8060	149	16	agent	ご予算は３００００円前後ですね。		0	0	0																									
8061	149	17	agent	かしこまりました。		0	0	0																									
8062	149	18	agent	そうしましたら、露天風呂がある温泉旅館はいかがでしょうか？		0	0	0																									
8063	149	19	user	いいですね。	はい	0	0	0																									
8064	149	20	user	露天風呂がある温泉旅館をお願いします。	はい	0	0	0																									
8065	149	21	agent	かしこまりました。		0	0	0																									
8066	149	22	agent	お食事の方はカニ食べ放題をご希望ですが、朝食をつけるのはいかがなさいましょうか？		0	0	0																									
8067	149	23	user	朝食もお願いします。	照応要求	0	0	0	2424	8066	20	2	朝食	食事	SYUM:食事有無	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0		237	8067	0	2	朝食
8068	149	24	user	バイキング形式でも定食形式でもどちらでも大丈夫です。	要求	0	0	0	2425	8068	0	5	バイキング	食事	SYNA:食事内容	1_weak	1_weak	1_weak									0						
8068	149	24	user	バイキング形式でも定食形式でもどちらでも大丈夫です。	要求	0	0	0	2426	8068	9	2	定食	食事	SYNA:食事内容	1_weak	1_weak	1_weak									0						
8069	149	25	agent	かしこまりました。		0	0	0																									
8070	149	26	agent	そちらの条件でお探ししますね。		0	0	0																									
8071	149	27	agent	お部屋のタイプはいかがいたしましょうか？		0	0	0																									
8072	149	28	agent	和、洋、離れがございますが。		0	0	0																									
8073	149	29	user	和室でお願いします。	照応要求	0	0	0	2427	8072	0	1	和	部屋	HETY:部屋タイプ	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0		238	8073	0	2	和室
8074	149	30	user	館内で着用できる浴衣を貸し出しているところとかがあればそちらを優先してくれると嬉しいです。	要求	0	0	0	2428	8074	0	18	館内で着用できる浴衣を貸し出している	部屋	HEAM:部屋アメニティ	1_weak	1_weak	1_weak									0						
8075	149	31	agent	かしこまりました。		0	0	0																									
