utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
9515	182	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0																									
9516	182	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
9517	182	3	agent	お泊りになる地域、お日付、人数がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0																									
9518	182	4	user	７月８日から２泊、女性３人で兵庫県で宿泊したいです	要求	0	0	0	1302	9518	0	6	７月８日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9518	182	4	user	７月８日から２泊、女性３人で兵庫県で宿泊したいです	要求	0	0	0	1304	9518	6	2	２泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9518	182	4	user	７月８日から２泊、女性３人で兵庫県で宿泊したいです	要求	0	0	0	1306	9518	9	2	女性	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9518	182	4	user	７月８日から２泊、女性３人で兵庫県で宿泊したいです	要求	0	0	0	1308	9518	11	2	３人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9518	182	4	user	７月８日から２泊、女性３人で兵庫県で宿泊したいです	要求	0	0	0	1309	9518	14	3	兵庫県	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9519	182	5	agent	かしこまりました。		0	0	0																									
9520	182	6	agent	その条件でお探ししますね。		0	0	0																									
9521	182	7	agent	ご予算はどのくらいでお考えでしょうか？		0	0	0																									
9522	182	8	user	ちょっと奮発したいのでハイクラス中心に探したいです	要求	0	0	0	1311	9522	0	6	ちょっと奮発	予算	YOKA:予算感	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
9522	182	8	user	ちょっと奮発したいのでハイクラス中心に探したいです	要求	0	0	0	1312	9522	11	7	ハイクラス中心	宿	YAEN:宿環境	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
9523	182	9	agent	かしこまりました。		0	0	0																									
9524	182	10	agent	予算高めでお考えでしたら、リゾートホテルでお探してよろしいでしょうか？		0	0	0																									
9525	182	11	user	なるほど。	その他	0	0	0																									
9526	182	12	user	リゾートの発想はなかったのですが、リゾートでもいいです。	はい	0	0	0																									
10881	182	13	user	９日の午後に宝塚大劇場にいくので、そこまでのアクセスしやすいところ希望です。多少遠くでも。	要求	0	0	0	1313	10881	6	5	宝塚大劇場	立地	RIAC:立地 (アクティビティ)	2_neutral	2_neutral	2_neutral	3_strong	3_strong	2_neutral						0						
10881	182	13	user	９日の午後に宝塚大劇場にいくので、そこまでのアクセスしやすいところ希望です。多少遠くでも。	要求	0	0	0	1314	10881	22	11	アクセスしやすいところ	立地	RIAC:立地 (アクティビティ)	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	150	10881	6	5	宝塚大劇場	0						
9529	182	15	agent	かしこまりました。		0	0	0																									
9530	182	16	agent	宝塚大劇場にアクセスしやすいことも条件に加えておきますね。		0	0	0																									
9531	182	17	agent	朝夕の食事はいかがなさいましょうか？		0	0	0																									
9532	182	18	agent	９日はお外で召し上がられるのでしょうか？		0	0	0																									
9533	182	19	user	朝はつけてほしくて、夜はどうしようかな。	要求	0	0	0	1315	9533	0	1	朝	食事	SYUM:食事有無	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
9534	182	20	user	いいのがあれば宿で食べても構わないので有り無し両方検討したいです。	要求	0	0	0	1316	9534	7	4	宿で食べ	食事	SYUM:食事有無	1_weak	1_weak	1_weak				151	9534	0	7	いいのがあれば	0	「てもかまわない」は重要度判定にかかわる部分なのでspanに含めない					
