utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
3406	64	1	agent	宿予約サービスのご利用ありがとうございます。		0	0	0																									
3407	64	2	agent	宿について重視したい点をお聞かせください。		0	0	0																									
3408	64	3	user	大人１人、子供３人で佐賀に旅行予定です。	要求	0	0	0	1904	3408	2	2	１人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3408	64	3	user	大人１人、子供３人で佐賀に旅行予定です。	要求	0	0	0	1905	3408	7	2	３人	人数	NIKO:子供人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3408	64	3	user	大人１人、子供３人で佐賀に旅行予定です。	要求	0	0	0	1906	3408	10	2	佐賀	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3409	64	4	agent	さようでございますか。		0	0	0																									
3410	64	5	agent	お日付と泊数はいかがなさいますか？		0	0	0																									
3411	64	6	user	３月１４日から一泊を考えています。	要求	0	0	0	1907	3411	0	7	３月１４日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3411	64	6	user	３月１４日から一泊を考えています。	要求	0	0	0	1908	3411	7	2	一泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3412	64	7	agent	かしこまりました。		0	0	0																									
3413	64	8	agent	こちらのご宿泊は観光でのご利用でしょうか？		0	0	0																									
3414	64	9	user	観光より、自然を体験できるところを考えています。	要求	0	0	0	1909	3414	0	2	観光	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	1_weak	3_strong	3_strong						1						
3414	64	9	user	観光より、自然を体験できるところを考えています。	要求	0	0	0	1910	3414	5	8	自然を体験できる	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	3_strong						0						
3415	64	10	agent	さようでございますか。		0	0	0																									
3416	64	11	agent	それでは、自然体験ができるお宿をお調べしましょうか？		0	0	0																									
3417	64	12	user	お願います。	はい	0	0	0																									
3418	64	13	agent	かしこまりました。		0	0	0																									
3419	64	14	agent	お宿のタイプですが、ごゆっくりできるよう、リゾートホテルはいかがでしょうか？		0	0	0																									
3420	64	15	agent	ゲームコーナーや室内プールなどの館内施設が充実しているところですと、お子様もお喜びになるかと思います。		0	0	0																									
3421	64	16	user	室内プールいいですね。	感想	0	0	0	1911	3421	0	5	室内プール	施設	SHPO:施設条件 (プールスパ)	1_weak	1_weak	1_weak									0						
3422	64	17	user	是非お願いしたいです。	はい	0	0	0																									
3423	64	18	agent	かしこまりました。		0	0	0																									
