utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
5506	102	1	agent	この度はご利用いただきまして、ありがとうございます。		0	0	0																									
5507	102	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0																									
5508	102	3	agent	お客様のご希望をお聞かせいただけますでしょうか？		0	0	0																									
5509	102	4	user	岐阜市内にあるホテルを探してます。	要求	0	0	0	2904	5509	0	4	岐阜市内	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5509	102	4	user	岐阜市内にあるホテルを探してます。	要求	0	0	0	2905	5509	7	3	ホテル	宿	YATY:宿タイプ	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
5510	102	5	agent	かしこまりました。		0	0	0																									
5511	102	6	agent	ご宿泊のお日付と泊数はお決まりでしょうか？		0	0	0																									
5512	102	7	user	１泊というのは予定しているのですが、まだいつになるかはわかりません。	要求	0	0	0	2906	5512	0	2	１泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5513	102	8	agent	かしこまりました。		0	0	0																									
5514	102	9	agent	だいたいの時期でも差し支えございませんが、ご検討されておりますでしょうか？		0	0	0																									
5515	102	10	user	そうですね、今の予定では４月の下旬となりそうです。	要求	0	0	0	2907	5515	12	5	４月の下旬	スケジュール	SCSE:時期	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	3_strong						0						
5516	102	11	agent	承知しました。		0	0	0																									
5517	102	12	agent	それでは４月下旬に１泊でお調べします。		0	0	0																									
5518	102	13	agent	何名様でご利用になりますか？		0	0	0																									
5519	102	14	user	私と他２人で、３名となります。	要求	0	0	0	2908	5519	7	2	３名	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5520	102	15	agent	かしこまりました。		0	0	0																									
5521	102	16	agent	こちらのご宿泊ですが、観光でのご利用でしょうか？		0	0	0																									
