utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
5029	93	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0																									
5030	93	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
5031	93	3	agent	お宿につきまして、どのような条件をご希望でしょうか？		0	0	0																									
5032	93	4	user	私と友人２人とで、４／２から２泊で東京観光をしたいと思っています。	要求	0	0	0	2778	5032	0	6	私と友人２人	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5032	93	4	user	私と友人２人とで、４／２から２泊で東京観光をしたいと思っています。	要求	0	0	0	2780	5032	9	5	４／２から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5032	93	4	user	私と友人２人とで、４／２から２泊で東京観光をしたいと思っています。	要求	0	0	0	2781	5032	14	2	２泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5032	93	4	user	私と友人２人とで、４／２から２泊で東京観光をしたいと思っています。	要求	0	0	0	2782	5032	17	2	東京	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5032	93	4	user	私と友人２人とで、４／２から２泊で東京観光をしたいと思っています。	要求	0	0	0	2783	5032	19	2	観光	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
5033	93	5	user	東京駅周辺で、広くなくていいのでこぎれいで、お得に泊まれる宿を希望しています。	要求	0	0	0	2784	5033	0	5	東京駅周辺	立地	RIBA:立地 (場所)	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	1_weak						0						
5033	93	5	user	東京駅周辺で、広くなくていいのでこぎれいで、お得に泊まれる宿を希望しています。	要求	0	0	0	2785	5033	7	2	広く	部屋	HEEN:部屋環境	1_weak	2_neutral	2_neutral		2_neutral	2_neutral						1						
