utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
9205	175	1	agent	この度のご利用、誠にありがとうございます。		0	0	0																									
9206	175	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0																									
9207	175	3	agent	お客様のご希望をお聞かせいただけますでしょうか？		0	0	0																									
9208	175	4	user	友人と３人で観光地を回りたいと思っているので、アクセスの良い宿を希望します。	要求	0	0	0	1411	9208	0	2	友人	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9208	175	4	user	友人と３人で観光地を回りたいと思っているので、アクセスの良い宿を希望します。	要求	0	0	0	1412	9208	3	2	３人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9208	175	4	user	友人と３人で観光地を回りたいと思っているので、アクセスの良い宿を希望します。	要求	0	0	0	1413	9208	6	8	観光地を回りたい	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	2_neutral	3_strong						0						
9208	175	4	user	友人と３人で観光地を回りたいと思っているので、アクセスの良い宿を希望します。	要求	0	0	0	1414	9208	23	8	アクセスの良い宿	立地	RIAC:立地 (アクティビティ)	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	164	9208	6	3	観光地	0						
9209	175	5	agent	かしこまりました。		0	0	0																									
9210	175	6	agent	恐れ入りますが、行先を教えていただいてよろしいでしょうか？		0	0	0																									
9211	175	7	user	宮城の仙台に行きたいと思っています。	要求	0	0	0	1415	9211	0	5	宮城の仙台	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9212	175	8	agent	宮城県の仙台市ですね。		0	0	0																									
