utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
6785	122	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0																									
6786	122	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
6787	122	3	agent	お宿につきまして、どのような条件をご希望でしょうか？		0	0	0																									
6788	122	4	user	幼児がいるので、ファミリー向けの宿を希望します。	要求	0	0	0	3246	6788	0	2	幼児	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
6788	122	4	user	幼児がいるので、ファミリー向けの宿を希望します。	要求	0	0	0	3247	6788	8	7	ファミリー向け	宿	YAEN:宿環境	2_neutral	2_neutral	2_neutral	1_weak	2_neutral	2_neutral						0						
6789	122	5	agent	かしこまりました。		0	0	0																									
6790	122	6	agent	ご宿泊の場所はどちらをご希望でしょうか？		0	0	0																									
6791	122	7	user	秋田県でお願いします。	要求	0	0	0	3248	6791	0	3	秋田県	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
6792	122	8	agent	承知しました。		0	0	0																									
6793	122	9	agent	では、秋田県でお調べいたします。		0	0	0																									
6794	122	10	agent	ご宿泊される方は、大人・お子様それぞれ何名様になりますでしょうか？		0	0	0																									
6795	122	11	user	よろしくお願いします。	その他	0	0	0																									
6796	122	12	user	宿泊は大人３名、子供１名です。	要求	0	0	0	3249	6796	3	4	大人３名	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
6796	122	12	user	宿泊は大人３名、子供１名です。	要求	0	0	0	3250	6796	8	4	子供１名	人数	NIKO:子供人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
6797	122	13	agent	ありがとうございます。		0	0	0																									
6798	122	14	agent	ご宿泊の時期と泊数はいかがでしょうか？		0	0	0																									
6799	122	15	user	５月下旬に２泊を予定しています。	要求	0	0	0	3251	6799	0	4	５月下旬	スケジュール	SCSE:時期	2_neutral	2_neutral	2_neutral	2_neutral	1_weak	3_strong						0						
6799	122	15	user	５月下旬に２泊を予定しています。	要求	0	0	0	3253	6799	5	2	２泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
6800	122	16	agent	かしこまりました。		0	0	0																									
6801	122	17	agent	最初のお話しにございましたファミリー向けのお宿の件ですが、幼児のお子様とのことでしたので、お宿でおむつ交換マットのご用意があるほうがよろしいでしょうか？		0	0	0																									
6802	122	18	user	はい、お願いしたいです。	はい	0	0	0																									
6803	122	19	agent	ありがとうございます。		0	0	0																									
6804	122	20	agent	お食事はいかがなさいますか？		0	0	0																									
6805	122	21	agent	お宿で朝・夕の２食ともお召し上がりになりますか？		0	0	0																									
6806	122	22	user	はい。	はい	0	0	0																									
6807	122	23	user	２食付きでお願いします。	はい	0	0	0																									
6808	122	24	agent	かしこまりました。		0	0	0																									
6809	122	25	agent	では、幼児のお子様は離乳食がよろしいでしょうか？		0	0	0																									
6810	122	26	user	はい、離乳食でお願いします。	はい	0	0	0																									
6811	122	27	agent	では、離乳食をご用意できるお宿をお調べいたします。		0	0	0																									
6812	122	28	agent	お部屋ですが、皆さまご一緒がよろしいでしょうか？		0	0	0																									
6813	122	29	agent	和室・洋室のご希望につきましても、お聞かせください。		0	0	0																									
6814	122	30	user	ありがとうございます。	その他	0	0	0																									
6815	122	31	user	親子３人の家族と母親で行くので、部屋は洋室２部屋、できればコネクティングルームを希望します。	要求	0	0	0	3254	6815	0	2	親子	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
