utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
9857	190	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0																									
9858	190	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
9859	190	3	agent	お泊りになる地域、お日付、人数がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0																									
9860	190	4	user	３月４日から１人旅に出ようと思っています。	要求	0	0	0	654	9860	0	4	３月４日	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9860	190	4	user	３月４日から１人旅に出ようと思っています。	要求	0	0	0	656	9860	6	2	１人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9860	190	4	user	３月４日から１人旅に出ようと思っています。	要求	0	0	0	657	9860	6	3	１人旅	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9861	190	5	user	趣味のカメラで写真を撮るのがメインなので、箱根など、自然豊かで温泉も楽しめる所がいいかなと考えています。	要求	0	0	0	659	9861	21	2	箱根	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	1_weak	3_strong	3_strong						0						
9861	190	5	user	趣味のカメラで写真を撮るのがメインなので、箱根など、自然豊かで温泉も楽しめる所がいいかなと考えています。	要求	0	0	0	660	9861	26	4	自然豊か	立地	RIEN:立地 (周辺環境)	2_neutral	2_neutral	2_neutral	1_weak	2_neutral	2_neutral						0						
9861	190	5	user	趣味のカメラで写真を撮るのがメインなので、箱根など、自然豊かで温泉も楽しめる所がいいかなと考えています。	要求	0	0	0	661	9861	31	7	温泉も楽しめる	立地	RIAC:立地 (アクティビティ)	2_neutral	2_neutral	2_neutral	1_weak	2_neutral	2_neutral						0						
9861	190	5	user	趣味のカメラで写真を撮るのがメインなので、箱根など、自然豊かで温泉も楽しめる所がいいかなと考えています。	要求	0	0	0	3534	9861	0	12	趣味のカメラで写真を撮る	旅行	RYSC:旅行シーン	3_strong	3_strong	2_neutral			3_strong						0						
9862	190	6	agent	かしこまりました。		0	0	0																									
9863	190	7	agent	箱根の宿でお探ししますね。		0	0	0																									
9864	190	8	agent	３月４日からとのことですが、ご利用の泊数を教えていただいてよろしいでしょうか？		0	0	0																									
9865	190	9	user	４泊で考えています。	要求	0	0	0	662	9865	0	2	４泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9866	190	10	user	一応、神奈川県内で考えていますので、箱根以外でもいいところがあればそこでも大丈夫です。	要求	0	1	0	664	9866	3	5	神奈川県内	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
9866	190	10	user	一応、神奈川県内で考えていますので、箱根以外でもいいところがあればそこでも大丈夫です。	要求	0	1	0	665	9866	18	17	箱根以外でもいいところがあればそこ	旅行	RYAR:旅行エリア	1_weak	2_neutral	1_weak		2_neutral							0						
9867	190	11	agent	神奈川県内ですね。		0	0	0																									
9868	190	12	agent	かしこまりました。		0	0	0																									
9869	190	13	agent	ご予算の方はどのくらいでお考えでしょうか？		0	0	0																									
