utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
1681	33	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0																									
1682	33	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
1683	33	3	agent	お泊りになる地域、お日付、人数がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0																									
10867	33	4	user	６月８日から２泊エリア：　千葉県ディズニーリゾートグループのホテル希望人数：　大人３人以上で探しています。	要求	0	0	0	968	10867	0	6	６月８日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
10867	33	4	user	６月８日から２泊エリア：　千葉県ディズニーリゾートグループのホテル希望人数：　大人３人以上で探しています。	要求	0	0	0	969	10867	6	2	２泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
10867	33	4	user	６月８日から２泊エリア：　千葉県ディズニーリゾートグループのホテル希望人数：　大人３人以上で探しています。	要求	0	0	0	970	10867	13	3	千葉県	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
10867	33	4	user	６月８日から２泊エリア：　千葉県ディズニーリゾートグループのホテル希望人数：　大人３人以上で探しています。	要求	0	0	0	971	10867	16	17	ディズニーリゾートグループのホテル	宿	YATY:宿タイプ	2_neutral	2_neutral	2_neutral	3_strong	2_neutral	2_neutral						0						
10867	33	4	user	６月８日から２泊エリア：　千葉県ディズニーリゾートグループのホテル希望人数：　大人３人以上で探しています。	要求	0	0	0	972	10867	41	4	３人以上	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	1_weak	3_strong	1_weak						0						
1689	33	9	user	友人同士で行くため、一人はエクストラベッドになってもいいので３人同じ部屋が希望です。	要求	0	0	0	973	1689	0	4	友人同士	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1689	33	9	user	友人同士で行くため、一人はエクストラベッドになってもいいので３人同じ部屋が希望です。	要求	0	0	0	974	1689	13	8	エクストラベッド	部屋	HETY:部屋タイプ	1_weak	2_neutral	1_weak	2_neutral	2_neutral							0						
1689	33	9	user	友人同士で行くため、一人はエクストラベッドになってもいいので３人同じ部屋が希望です。	要求	0	0	0	975	1689	30	6	３人同じ部屋	部屋	HENU:部屋数	2_neutral	2_neutral	2_neutral	2_neutral	3_strong	2_neutral						0						
1690	33	10	agent	かしこまりました。		0	0	0																									
1691	33	11	agent	それでは、お部屋はツインルームにエクストラベッドをお付けいたします。		0	0	0																									
1692	33	12	agent	今回のご滞在では、ディズニーリゾートをご訪問されるご予定でしょうか？		0	0	0																									
1693	33	13	user	はい、ディズニーリゾートとディズニー・シーに一日ずつ行きます。	はい	0	0	0																									
1694	33	14	user	なので、アクセスのよいホテルならディズニーグループのホテルじゃなくてもいいです。	要求	0	0	0	976	1694	4	7	アクセスのよい	立地	RIAC:立地 (アクティビティ)	2_neutral	3_strong	2_neutral	2_neutral		2_neutral						0						
1694	33	14	user	なので、アクセスのよいホテルならディズニーグループのホテルじゃなくてもいいです。	要求	0	0	0	977	1694	11	3	ホテル	宿	YATY:宿タイプ	2_neutral	1_weak	2_neutral	2_neutral		2_neutral						0						
1694	33	14	user	なので、アクセスのよいホテルならディズニーグループのホテルじゃなくてもいいです。	要求	0	0	0	978	1694	16	13	ディズニーグループのホテル	宿	YATY:宿タイプ	1_weak	1_weak	1_weak				115	1694	4	10	アクセスのよいホテル	1						
1695	33	15	agent	かしこまりました。		0	0	0																									
1696	33	16	agent	それでは、舞浜駅周辺のホテルでよろしいでしょうか？		0	0	0																									
1697	33	17	user	そちらでお願いします。	はい	0	0	0																									
1698	33	18	user	できたらエステやマッサージができて、	要求	0	0	0	979	1698	4	3	エステ	施設	SHPO:施設条件 (プールスパ)	1_weak	1_weak	1_weak									0						
1698	33	18	user	できたらエステやマッサージができて、	要求	0	0	0	980	1698	8	5	マッサージ	施設	SHPO:施設条件 (プールスパ)	1_weak	1_weak	1_weak									0						
1700	33	20	agent	かしこまりました。		0	0	0																									
1701	33	21	agent	それでは、館内でエステやマッサージができるお宿をお調べいたします。		0	0	0																									
