utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
7907	146	1	agent	この度のご利用、誠にありがとうございます。		0	0	0																									
7908	146	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0																									
7909	146	3	agent	お客様のご希望をお聞かせいただけますでしょうか？		0	0	0																									
7910	146	4	user	７月の夏休みに家族３人で静岡に旅行に行きたいと思っています。	要求	0	0	0	2476	7910	0	6	７月の夏休み	スケジュール	SCSE:時期	2_neutral	2_neutral	2_neutral	2_neutral	3_strong	3_strong						0						
7910	146	4	user	７月の夏休みに家族３人で静岡に旅行に行きたいと思っています。	要求	0	0	0	2477	7910	7	2	家族	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
7910	146	4	user	７月の夏休みに家族３人で静岡に旅行に行きたいと思っています。	要求	0	0	0	2478	7910	9	2	３人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
7910	146	4	user	７月の夏休みに家族３人で静岡に旅行に行きたいと思っています。	要求	0	0	0	2479	7910	12	2	静岡	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
7911	146	5	user	幼稚園に通う息子が新幹線が大好きなので、新幹線が見えるホテルを探しております。	要求	0	0	0	2481	7911	20	7	新幹線が見える	部屋	HEEN:部屋環境	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
7911	146	5	user	幼稚園に通う息子が新幹線が大好きなので、新幹線が見えるホテルを探しております。	要求	0	0	0	2483	7911	27	3	ホテル	宿	YATY:宿タイプ	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
7911	146	5	user	幼稚園に通う息子が新幹線が大好きなので、新幹線が見えるホテルを探しております。	要求	0	0	0	3526	7911	0	8	幼稚園に通う息子	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
7912	146	6	agent	かしこまりました。		0	0	0																									
7913	146	7	agent	そうしましたら、静岡駅付近のホテルをお探ししますね。		0	0	0																									
7914	146	8	agent	ご利用泊数の方、お決まりでしょうか？		0	0	0																									
7915	146	9	user	３泊です。	要求	0	0	0	2486	7915	0	2	３泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
7916	146	10	agent	かしこまりました。		0	0	0																									
7917	146	11	agent	ご予算の方はどのくらいでお考えでしょうか？		0	0	0																									
7918	146	12	user	３人で１泊あたり３万円くらいまでが理想です。	要求	0	0	0	2487	7918	8	8	３万円くらいまで	予算	YOYO:予算	1_weak	2_neutral	2_neutral		1_weak	1_weak	297	7918	0	2	３人	0						
7918	146	12	user	３人で１泊あたり３万円くらいまでが理想です。	要求	0	0	0	2487	7918	8	8	３万円くらいまで	予算	YOYO:予算	1_weak	2_neutral	2_neutral		1_weak	1_weak	298	7918	3	2	１泊	0						
7919	146	13	agent	かしこまりました。		0	0	0																									
7920	146	14	agent	そちらの条件でお探ししますね。		0	0	0																									
7921	146	15	agent	大人の方は何名様でしょうか？		0	0	0																									
