utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
3037	57	1	agent	宿予約サービスのご利用ありがとうございます。		0	0	0																									
3038	57	2	agent	宿について重視したい点をお聞かせください。		0	0	0																									
3039	57	3	user	２０代の女子４人で旅行の計画を立てていまして、９月２６日から４泊希望です。	要求	0	0	0	1785	3039	0	11	２０代の女子４人で旅行	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3039	57	3	user	２０代の女子４人で旅行の計画を立てていまして、９月２６日から４泊希望です。	要求	0	0	0	1786	3039	6	2	４人	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3039	57	3	user	２０代の女子４人で旅行の計画を立てていまして、９月２６日から４泊希望です。	要求	0	0	0	2122	3039	23	7	９月２６日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3039	57	3	user	２０代の女子４人で旅行の計画を立てていまして、９月２６日から４泊希望です。	要求	0	0	0	2124	3039	30	2	４泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
3040	57	4	user	ホテルは横浜の夜景が楽しめるホテルに泊まりたいです。	要求	0	0	0	1787	3040	0	3	ホテル	宿	YATY:宿タイプ	2_neutral	3_strong	2_neutral	2_neutral		2_neutral						0						
3040	57	4	user	ホテルは横浜の夜景が楽しめるホテルに泊まりたいです。	要求	0	0	0	1788	3040	4	10	横浜の夜景が楽しめる	部屋	HEEN:部屋環境	2_neutral	3_strong	2_neutral	2_neutral		2_neutral						0						
3041	57	5	agent	かしこまりました。		0	0	0																									
3042	57	6	agent	では、夜景をお楽しみになりたいとのことですので、高層階のお部屋をお探ししましょうか？		0	0	0																									
3043	57	7	user	はい、高層階のお部屋希望で、全員お酒が好きなので、バーが付いているホテルだと嬉しいです。	要求	0	0	0	1789	3043	3	3	高層階	部屋	HEEN:部屋環境	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
3043	57	7	user	はい、高層階のお部屋希望で、全員お酒が好きなので、バーが付いているホテルだと嬉しいです。	要求	0	0	0	1790	3043	25	2	バー	施設	SHLE:施設条件(レジャー)	1_weak	2_neutral	1_weak		2_neutral	2_neutral						0						
3043	57	7	user	はい、高層階のお部屋希望で、全員お酒が好きなので、バーが付いているホテルだと嬉しいです。	要求	0	0	0	1791	3043	33	3	ホテル	宿	YATY:宿タイプ	1_weak	2_neutral	1_weak		2_neutral	2_neutral						0						
3044	57	8	agent	かしこまりました。		0	0	0																									
3045	57	9	agent	それでは、バーのあるホテルをお調べいたします。		0	0	0																									
3046	57	10	agent	４名様とのことですが、お部屋の数はいくつになさいますか？		0	0	0																									
3047	57	11	user	ツインを２部屋希望します。	要求	0	0	0	1792	3047	0	3	ツイン	部屋	HETY:部屋タイプ	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
3047	57	11	user	ツインを２部屋希望します。	要求	0	0	0	1793	3047	4	3	２部屋	部屋	HENU:部屋数	2_neutral	2_neutral	2_neutral	2_neutral	3_strong	2_neutral						0						
