utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	span_id	span_utterance_id	span_start	span_length	span_text	span_type	span_flag	importance_abs	importance_abs_2	importance_abs_3	importance2_abs	importance2_abs_2	importance2_abs_3	sub_span_id	sub_span_utterance_id	sub_span_start	sub_span_length	sub_span_text	negation	memo	demon_span_id	demon_span_utterance_id	demon_span_start	demon_span_length	demon_span_text
1010	20	1	agent	この度はご利用いただきまして、ありがとうございます。		0	0	0																									
1011	20	2	agent	ご宿泊のご相談を承ります。		0	0	0																									
1012	20	3	agent	はじめにご宿泊地、お日付、人数をお聞かせいただけますでしょうか。		0	0	0																									
1013	20	4	user	よろしくお願いします。	その他	0	0	0																									
1014	20	5	user	宿泊地は岡山、７月１７日から１泊で考えています。	要求	0	0	0	756	1014	4	2	岡山	旅行	RYAR:旅行エリア	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1014	20	5	user	宿泊地は岡山、７月１７日から１泊で考えています。	要求	0	0	0	757	1014	7	7	７月１７日から	スケジュール	SCDA:宿泊日	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1014	20	5	user	宿泊地は岡山、７月１７日から１泊で考えています。	要求	0	0	0	758	1014	14	2	１泊	スケジュール	SCNU:宿泊数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1015	20	6	user	人数は大人が４名です	要求	0	0	0	759	1015	6	2	４名	人数	NIOT:大人人数	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1016	20	7	agent	かしこまりました。		0	0	0																									
1017	20	8	agent	岡山へのご旅行とのことですが、どのような場所をご希望でしょうか？		0	0	0																									
1018	20	9	user	一緒に行く母が後楽園に行ってみたいって言ってます。	要求	0	0	0	760	1018	7	3	後楽園	立地	RIAC:立地 (アクティビティ)	2_neutral	2_neutral	2_neutral	3_strong	3_strong	2_neutral						0						
1018	20	9	user	一緒に行く母が後楽園に行ってみたいって言ってます。	要求	0	0	0	967	1018	5	1	母	旅行	RYSC:旅行シーン	2_neutral	2_neutral	2_neutral	3_strong	3_strong	3_strong						0						
1019	20	10	agent	承知しました。		0	0	0																									
1020	20	11	agent	それでは岡山市内でのご宿泊でよろしいでしょうか？		0	0	0																									
1021	20	12	user	はい、後楽園へのアクセスがよい宿がいいです	要求	0	0	0	761	1021	3	12	後楽園へのアクセスがよい	立地	RIAC:立地 (アクティビティ)	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral	2_neutral						0						
1022	20	13	agent	かしこまりました。		0	0	0																									
1023	20	14	agent	４名様でのご宿泊ですが、お部屋は何部屋ご用意しましょうか？		0	0	0																									
