operator_1	宿予約サービスのご利用ありがとうございます。│宿について重視したい点をお聞かせください。
customer_6	3月20日から3泊▁山梨県で果物狩りやグランピング希望▁大人女性4人▁よろしくお願いいたします
operator_1	かしこまりました。│それでは、近くで果物狩りやグランピングができるお宿をお探ししましょうか?
customer_6	はい、お願いいたします。▁│3月は何の果物狩りが旬ですか?
operator_1	山梨で3月にお召し上がりいただけるのは、キウイフルーツとなります。▁│お部屋についてですが、何室ご希望でしょうか?
customer_6	一部屋の大部屋か二部屋ツインでお願いします
operator_1	承知しました。│それでは大部屋1室かツイン2部屋でお調べいたします。
customer_6	あと、駅からホテル送迎があると助かります
operator_1	かしこまりました。│最寄り駅から送迎サービスのあるお宿をお探しします。▁│お食事はいかがでしょうか?
customer_6	山梨の美味しい特産物を宿で食べたいです
operator_1	かしこまりました。│それでは山梨の名物料理をお召し上がりいただけるお宿をお調べいたします。▁│館内施設でご希望はございますでしょうか?
customer_6	近代ホテルというより、旅館ぽい雰囲気がいいなと思います
operator_1	承知しました。│それでは旅館をお探しいたします。▁│3月ですとまだ温泉が気持ちよい季節ですが、温泉があるお宿はいかがでしょうか?
customer_6	温泉いいですね、ぜひお願いします。│できれば個室に温泉付き(内湯?)が希望です
operator_1	かしこまりました。│それでは温泉付き客室をお探しいたします。▁│ご希望をお聞かせくださり、ありがとうございました。▁│以下の条件でお調べしますので、よろしくお願いいたします。
operator_1	・日付は3月20日。▁│・宿泊日数は3泊。▁│・宿泊地は山梨県。▁│・人数は大人4名。▁│・宿タイプは旅館を希望。▁│・部屋は大部屋1室かツイン2部屋。▁│・近くで果物狩りやグランピングができる宿を希望。▁│・最寄り駅から送迎サービスのある宿を希望。▁│・食事は山梨の名物料理を希望。▁│・温泉付き客室を希望。
