operator_1	宿予約サービスのご利用ありがとうございます。│宿について重視したい点をお聞かせください。
customer_8	沖縄旅行なんですけど、子供向けの食事を用意してもらえる宿を探しています。
operator_1	かしこまりました。│大人の方とお子様はそれぞれ何名いらっしゃいますでしょうか?
customer_8	大人一人に、子供二人です。│二人とも小学生です。
operator_1	かしこまりました。│それでは2名様のお食事はお子様用で承ります。▁│ご宿泊のお日付と宿泊日数はお決まりでしょうか?
customer_8	はい、7月2日から4泊の予定です。
operator_1	かしこまりました。│7月のご旅行ですと、やはり海水浴はお楽しみになりますか?
customer_8	海も行きますが、子供が海水が苦手みたいで、宿にプールがあればいいなーと思ってるんです。
operator_1	かしこまりました。│それでは館内プールのあるお宿をお調べいたします。▁│お子様は2名様ともベッドをそれぞれご利用でしょうか?│それとも、ツインルームで、片方のベッドにお子様お二人でお休みになりますか?
customer_8	値段は高くなってもいいので、それぞれベッドがある方がいいですね。
operator_1	さようでございますか。│それではベッド3台のトリプルルームはいかがでしょうか?
customer_8	はい、それでお願いします。
operator_1	かしこまりました。│4泊となりますとお荷物が多くなるかと思います。▁│少しでも少ないほうがご負担が減るかと思いますので、ランドリーサービス付きのお宿をお調べしましょうか?
customer_8	それすごく助かりますね。│お願いします。│パジャマもできれば持って行きたくないので、子供用のパジャマが借りられるともっと嬉しいです。
operator_1	かしこまりました。│それではランドリーサービス付きで、かつ子ども用のパジャマをご用意できるお宿をお調べいたします。▁│お子様用のサービスで、他にご希望はございますでしょうか?
customer_8	食事なんですけど、上の子が卵アレルギーがあるのと生魚が苦手なので、要望を聞いてもらえるところだと良いなと思います。
operator_1	かしこまりました。│それでは卵アレルギーの方用のお食事に対応できるお宿をお調べいたします。▁│その他、全般的にご希望はございますでしょうか?
customer_8	特にこの施設というこだわりはないんですが、動物と触れ合える施設が近隣にあると嬉しいです。
operator_1	承知しました。│では、動物に触れあえる施設に近いお宿ということで承ります。▁│他にご希望はございますか?
customer_8	今思ってるのは、そんなところですね。
operator_1	かしこまりました。│それでは、以下の条件でお調べいたします。
operator_1	・日付は7月2日。▁│・宿泊日数は4泊。▁│・宿泊地は沖縄。▁│・人数は大人1名、子供2名。▁│・部屋はトリプルルームを希望。▁│・館内にプール付きの宿を希望。▁│・子供向けの食事を用意できる宿を希望。▁│・卵アレルギーの方用の食事に対応できる宿を希望。▁│・ランドリーサービス付きの宿を希望。▁│・子ども用のパジャマを用意できる宿を希望。▁│・動物に触れあえる施設に近い宿を希望。
