operator_1	宿予約サービスのご利用ありがとうございます。│宿について重視したい点をお聞かせください。
customer_7	大人3人で泊まれるところを探しています。│贅沢な気分になれる宿はありますか?
operator_1	かしこまりました。│「贅沢な気分になれる宿」となりますと、お宿そのものをお楽しみいただけるところがよろしいでしょうか?
customer_7	そうですね。│食事とか、エステとか。│色々と楽しめるところが良いです。
operator_1	かしこまりました。│そうしますと、リゾートホテルをお探ししましょうか?
customer_7	そうですね!│お願いします!
operator_1	ありがとうございます。│場所ですが、どちらがよろしいでしょうか?
customer_7	福井県でお願いします。
operator_1	かしこまりました。│ご宿泊日と泊数はいかがなさいますか?
customer_7	3月19日から3泊でお願いします。
operator_1	承知しました。│ご予算はいかがでしょうか?
customer_7	一人10万円程度が良いです。
operator_1	さようでございますか。│もしよろしければ、「オールインクルーシブ」タイプのお宿はいかがでしょうか?▁│こちらはご滞在中のお食事やお飲み物、エステなどの代金やサービスが全て含まれたプランでして、ご滞在中にお財布のことをご心配することなく、ごゆっくりお楽しみいただけます。
customer_7	それが最高ですね!
operator_1	ありがとうございます。▁│お食事ですが、特にご希望はございますか?│3月中旬ですと越前ガニのシーズンですが、特にお召し上がりになりたいものがございましたら、ぜひお聞かせください。
customer_7	越前ガニが食べたいです。│あと、お寿司もあると良いですね。
operator_1	かしこまりました。│それでは、越前ガニとお寿司をお召し上がりいただけるお宿をお調べします。▁│先ほどエステをご希望されておりましたが、他に館内施設で重視しているものはございますでしょうか?
customer_7	プールがあるところがいいですね。
operator_1	かしこまりました。│もし女性の方がいらっしゃいましたら岩盤浴も人気ですが、いかがでしょうか?
customer_7	それも良いですね!│全員女性なので嬉しいです。
operator_1	ありがとうございます。│お宿まではどのように向かわれますか?▁│最寄り駅からお宿のお車をご用意できるところがよろしいでしょうか?
customer_7	はい、それでお願いします。
operator_1	かしこまりました。│お部屋の数はいくつになさいますか?│3名様とのことですので、トリプルルームにするか、皆さま別々にシングルルームになさいますか?
customer_7	トリプルルームを希望します。
operator_1	かしこまりました。│ほかにご希望はございますでしょうか?
customer_7	評判ができるだけ高いところが良いです。
operator_1	それでは、宿泊予約サイトで評価が全般的に高いお宿でよろしいでしょうか?
customer_7	はい。│それでお願いします。
operator_1	かしこまりました。│他にはご希望はございますでしょうか?
customer_7	特にありません。│宜しくお願い致します。
operator_1	ありがとうございました。│それでは以下の条件でお調べいたします。
operator_1	・日付は3月19日。▁│・宿泊日数は3泊。▁│・宿泊地は福井県。▁│・人数は大人3名。▁│・部屋はトリプルルーム1室を希望。▁│・予算は1人10万円程度。▁│・宿タイプはリゾートホテルを希望。▁│・オールインクルーシブタイプの宿を希望。▁│・食事は越前ガニと寿司を希望。▁│・エステとプール、岩盤浴のある宿を希望▁│・最寄り駅から送迎サービスのある宿を希望。▁│・宿泊予約サイトで評価が全般的に高い宿を希望。
