utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
5063	94	1	agent	いらっしゃいませ。		0	0	0	
5064	94	2	agent	ご利用いただきまして、ありがとうございます。		0	0	0	
5065	94	3	agent	ご宿泊先をお探しいたします。		0	0	0	
5066	94	4	agent	どのような条件をご希望でしょうか？		0	0	0	
5067	94	5	user	よろしくお願いします。	その他	0	0	0	
5068	94	6	user	１／１３から４泊で、広島をひとり旅したいと思っています。	要求	0	0	0	
5069	94	7	user	瀬戸内海の眺望が楽しめて、しまなみ海道に行きやすい宿を探しています。	要求	0	0	0	
5070	94	8	user	一人だと、ちょっと宿に気をつかってしまうので、おひとり様向けプランがある宿だといいなと思っています。	要求	0	0	0	
5071	94	9	agent	かしこまりました。		0	0	0	
5072	94	10	agent	それでは、瀬戸内海沿いで、しまなみ海道にアクセスしやすいお宿をお探しします。		0	0	0	
5073	94	11	agent	おひとり様プランにご関心があるようですが、具体的にご希望の事柄などはございますか？		0	0	0	
5074	94	12	user	何となく、一人だと宿側としてはあんまり嬉しくないかと思い、お一人様の宿泊前提のプランがあれば気をつかわないで済むかなあと思っただけで、とくに希望はないです。	要求	0	0	0	
5075	94	13	agent	かしこまりました。		0	0	0	
5076	94	14	agent	特におひとり様でも問題ございませんので、ご安心ください。		0	0	0	
5077	94	15	agent	お部屋ですが、シングルルームでよろしいでしょうか？		0	0	0	
5078	94	16	agent	もしごゆっくりお休みになりたいようでしたら、シングルユースのダブルルームもおすすめです。		0	0	0	
5079	94	17	user	ゆっくりしたいので、ダブルルームの方がうれしいです。	照応要求	0	0	0	
5080	94	18	agent	では、ダブルルームでお調べします。		0	0	0	
5081	94	19	agent	お食事は朝・夕２食付きのプランをご希望でしょうか？		0	0	0	
5082	94	20	user	朝だけ付いているプランでお願いします。	要求	0	0	0	
5083	94	21	agent	承知しました。		0	0	0	
5084	94	22	agent	では、朝食付きのプランをお探しします。		0	0	0	
5085	94	23	agent	瀬戸内海が眺められるお宿をご希望とのことでしたが、お部屋からも見える方がよろしいでしょうか？		0	0	0	
5086	94	24	user	はい、部屋から見える方がいいです。	はい	0	0	0	
5087	94	25	agent	かしこまりました。		0	0	0	
5088	94	26	agent	では、オーシャンビューのお部屋をお調べします。		0	0	0	
5089	94	27	agent	しまなみ海道をお楽しみになるとのことでしたが、レンタカーやレンタサイクルの手配サービスがあるお宿がよろしいでしょうか？		0	0	0	
5090	94	28	user	レンタサイクルが使えると便利そうですが、使いたい時に自分で予約するので、とくにそういうサービスがある宿でなくても大丈夫です。	要求	0	0	0	
5091	94	29	agent	かしこまりました。		0	0	0	
5092	94	30	agent	館内施設ですが、大浴場のあるお宿が人気でございます。		0	0	0	
5093	94	31	agent	いかがでしょうか？		0	0	0	
5094	94	32	user	大浴場があるといいですね、それでお願いします。	はい	0	0	0	
5095	94	33	user	もし温泉の大浴場があるところがあれば、それだと尚嬉しいです。	要求	0	0	0	
5096	94	34	agent	かしこまりました。		0	0	0	
5097	94	35	agent	では、温泉大浴場のあるお宿をお調べします。		0	0	0	
5098	94	36	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0	
5099	94	37	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0	
5100	94	38	agent	・日付は１月１３日。		0	0	0	
5101	94	39	agent	・宿泊日数は４泊。		0	0	0	
5102	94	40	agent	・宿泊地は広島の瀬戸内海沿い。		0	0	0	
5103	94	41	agent	・人数は大人１名。		0	0	0	
5104	94	42	agent	・しまなみ海道にアクセスしやすい宿を希望。		0	0	0	
5105	94	43	agent	・部屋タイプはシングルユースのダブルルームを希望。		0	0	0	
5106	94	44	agent	・オーシャンビューの部屋を希望。		0	0	0	
5107	94	45	agent	・食事は朝食付きのプランを希望。		0	0	0	
5108	94	46	agent	・温泉大浴場のある宿を希望。		0	0	0	
