utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
9254	176	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0	
9255	176	2	agent	ご宿泊のご相談を承ります。		0	0	0	
9256	176	3	agent	お泊りになる地域、お日付、人数がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0	
9257	176	4	user	４月中旬の土日に夫と子供２人の４人で１泊２日で岩手県に行く予定です。	要求	0	0	0	
9258	176	5	user	自然に触れられるようなところに行きたいなと思っています。	要求	0	0	0	
9259	176	6	agent	かしこまりました。		0	0	0	
9260	176	7	agent	そちらの条件でお探ししますね。		0	0	0	
9261	176	8	agent	ご予算の方はどのくらいでお考えでしょうか？		0	0	0	
9262	176	9	user	４人で５万円以内に収めたいです。	要求	0	0	0	
9263	176	10	agent	合計で５万円以内ですね。		0	0	0	
9264	176	11	agent	かしこまりました。		0	0	0	
9265	176	12	agent	自然豊かな場所をご希望でしたら、山間の旅館でお探ししてもよろしいでしょうか？		0	0	0	
9266	176	13	user	旅館いいですね！	はい	0	0	0	
9267	176	14	user	お願いいたします。	その他	0	0	0	
9268	176	15	agent	かしこまりました。		0	0	0	
9269	176	16	agent	また、お子様がいらっしゃるので子供料金が適用される旅館でお探ししてよろしいでしょうか？		0	0	0	
9270	176	17	user	はい、その方が嬉しいです。	はい	0	0	0	
9271	176	18	user	小学生２人です。	要求	0	0	0	
9272	176	19	agent	小学生２名様ですね。		0	0	0	
9273	176	20	agent	かしこまりました。		0	0	0	
9274	176	21	agent	そちらの条件でお探ししますね。		0	0	0	
9275	176	22	agent	お食事の方はいかがなさいましょうか？		0	0	0	
9276	176	23	user	夕食はなくてもいいのですが、朝食は付けたいです。	要求	0	0	0	
9277	176	24	user	また、子供も楽しめるかなと思うので朝食はバイキングだと尚良いです。	要求	0	0	0	
9278	176	25	agent	かしこまりました。		0	0	0	
9279	176	26	agent	その条件でお探ししますね。		0	0	0	
9280	176	27	agent	お日にちの方が４月中旬ですので、お花見の名所の近くの旅館でお探ししてもよろしいでしょうか？		0	0	0	
9281	176	28	user	そんなところもあるんですね、嬉しいです。	感想	0	0	0	
9282	176	29	user	お願いします。	はい	0	0	0	
9283	176	30	agent	かしこまりました。		0	0	0	
9284	176	31	agent	お探しの条件に加えておきますね。		0	0	0	
9285	176	32	agent	他にご要望はございますか？		0	0	0	
9286	176	33	user	子供がいるのでゲームセンターのような、少し遊べる場所のある宿だとより嬉しいです。	要求	0	0	0	
9287	176	34	agent	遊び場がある旅館ですね。		0	0	0	
9288	176	35	agent	かしこまりました。		0	0	0	
9289	176	36	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
9290	176	37	agent	・行先は岩手県		0	0	0	
9291	176	38	agent	・日程は４月中旬に１泊２日		0	0	0	
9292	176	39	agent	・人数は大人２人、子供２人		0	0	0	
9293	176	40	agent	・予算は合計で５万円以内		0	0	0	
9294	176	41	agent	・宿は旅館		0	0	0	
9295	176	42	agent	・山間にある		0	0	0	
9296	176	43	agent	・子供料金がある旅館		0	0	0	
9297	176	44	agent	・朝食のみ		0	0	0	
9298	176	45	agent	・朝食はバイキング形式		0	0	0	
9299	176	46	agent	・花見の名所が近い		0	0	0	
9300	176	47	agent	・子供の遊び場が旅館内にある		0	0	0	
