utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
8098	150	1	agent	この度のご利用、誠にありがとうございます。		0	0	0	
8099	150	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0	
8100	150	3	agent	お客様のご希望をお聞かせいただけますでしょうか？		0	0	0	
8101	150	4	user	５月１９日から大人４人で一泊をお願いします。	要求	0	0	0	
8102	150	5	user	一人一部屋ずつのホテルを希望です。	要求	0	0	0	
8103	150	6	agent	かしこまりました。		0	0	0	
8104	150	7	agent	行先はどちらをお考えでしょうか？		0	0	0	
8105	150	8	user	京都市内を考えています。	要求	0	0	0	
8106	150	9	user	東京から新幹線で行くのですがパックプランとかありますか？	要求	0	0	0	
8107	150	10	agent	かしこまりました。		0	0	0	
8108	150	11	agent	交通費割引のパックプラン、ございます。		0	0	0	
8109	150	12	agent	そちらも条件に加えておきますね。		0	0	0	
8110	150	13	agent	ご予算はどのくらいでお考えでしょうか？		0	0	0	
8111	150	14	user	パックプランでお願いします！	要求	0	0	0	
8112	150	15	user	パックプランで一人当たり３５，０００円前後でお願いします。	要求	0	0	0	
8113	150	16	agent	かしこまりました。		0	0	0	
8114	150	17	agent	京都市内でのお探しとのことですが、お食事の方はお外でとられますか？		0	0	0	
8115	150	18	user	そうですね。	はい	0	0	0	
8116	150	19	user	食事はつけなくて大丈夫です。	要求	0	0	0	
8117	150	20	agent	かしこまりました。		0	0	0	
8118	150	21	agent	京都市内を散策のご予定であれば京都市内を回るバスチケットがついたホテルはいかがでしょうか？		0	0	0	
8119	150	22	user	バスチケットは大丈夫です。	いいえ	0	0	0	
8120	150	23	user	ホテルにバーが併設されているところがよいのですが、そちらも条件に加えてください。	要求	0	0	0	
8121	150	24	agent	ホテルのバーですね。		0	0	0	
8122	150	25	agent	かしこまりました。		0	0	0	
8123	150	26	agent	お部屋は一人ずつですが、禁煙喫煙のご指定はございますか？		0	0	0	
8124	150	27	user	一部屋だけ喫煙の部屋をお願いします。	照応要求	0	0	0	
8125	150	28	agent	かしこまりました。		0	0	0	
8126	150	29	agent	そちらの条件でお探しします。		0	0	0	
8127	150	30	agent	他にご要望はございますか？		0	0	0	
8128	150	31	user	市内のどこの駅でも大丈夫ですが、駅から徒歩５分以内のところでお願いします。	要求	0	0	0	
8129	150	32	agent	かしこまりました。		0	0	0	
8130	150	33	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
8131	150	34	agent	・日程は５月１９日から１泊		0	0	0	
8132	150	35	agent	・人数は大人４人		0	0	0	
8133	150	36	agent	・行先は京都府京都市		0	0	0	
8134	150	37	agent	・交通費割引のパックプラン適用		0	0	0	
8135	150	38	agent	・予算はパックプランで１人３５０００円前後		0	0	0	
8136	150	39	agent	・お部屋は１部屋ずつ		0	0	0	
8137	150	40	agent	・食事はなし		0	0	0	
8138	150	41	agent	・１部屋だけ喫煙		0	0	0	
8139	150	42	agent	・ホテルにバーがある		0	0	0	
8140	150	43	agent	・市内のどこかの駅から徒歩５分以内のホテル		0	0	0	
