utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
4473	83	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0	
4474	83	2	agent	ご宿泊のご相談を承ります。		0	0	0	
4475	83	3	agent	どのような条件をご希望でしょうか？		0	0	0	
4476	83	4	user	主人と２人で宮崎に旅行します。	要求	0	0	0	
4477	83	5	user	９月２０日から３泊で泊まれる宿を探して下さい。	要求	0	0	0	
4478	83	6	agent	かしこまりました。		0	0	0	
4479	83	7	agent	宮崎のどのような場所をご希望か、具体的にございますか？		0	0	0	
4480	83	8	user	日南海岸に行きたいですので、移動に便利なところがいいです。	要求	0	0	0	
4481	83	9	agent	かしこまりました。		0	0	0	
4482	83	10	agent	それでは、日南海岸周辺のリゾートホテルはいかがでしょうか？		0	0	0	
4483	83	11	user	はい。	はい	0	0	0	
4484	83	12	user	リゾートいいですね。	感想	0	0	0	
4485	83	13	agent	ありがとうございます。		0	0	0	
4486	83	14	agent	それではリゾートホテルをお探しします。		0	0	0	
4487	83	15	agent	お部屋のタイプはいかがなさいますか？		0	0	0	
4488	83	16	agent	リゾートホテルですとキッチン付きのコンドミニアムタイプなどもございます。		0	0	0	
4489	83	17	agent	あるいは通常のダブルルームかツインルームでよろしいでしょうか？		0	0	0	
4490	83	18	user	キッチン付きのコンドミニアムをお願いします。	照応要求	0	0	0	
4491	83	19	user	できれば、眺めのいい部屋で。	要求	0	0	0	
4492	83	20	agent	かしこまりました。		0	0	0	
4493	83	21	agent	それでは、海を眺められるよう、オーシャンビューのお部屋はいかがでしょうか？		0	0	0	
4494	83	22	user	はい。	はい	0	0	0	
4495	83	23	user	お願いします。	その他	0	0	0	
4496	83	24	agent	承知しました。		0	0	0	
4497	83	25	agent	キッチン付きのお部屋ですと、ホテル周辺にスーパーなど食材を買えるお店があったほうがよろしいでしょうか？		0	0	0	
4498	83	26	user	はい。	はい	0	0	0	
4499	83	27	user	車で移動しますが、スーパーが１０分くらいにあるといいです。	要求	0	0	0	
4500	83	28	agent	かしこまりました。		0	0	0	
4501	83	29	agent	それでは車で１０分圏内にスーパーのあるお宿をお調べします。		0	0	0	
4502	83	30	agent	ほかにご希望はございますでしょうか？		0	0	0	
4503	83	31	user	海岸まで車なら５分以内、歩きなら１０分位を希望します。	要求	0	0	0	
4504	83	32	agent	かしこまりました。		0	0	0	
4505	83	33	agent	他はいかがでしょうか？		0	0	0	
4506	83	34	agent	特にございませんでしたら、以上の条件でお宿をお調べいたします。		0	0	0	
4507	83	35	user	はい。	はい	0	0	0	
4508	83	36	user	お願いします。	その他	0	0	0	
4509	83	37	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0	
4510	83	38	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0	
4511	83	39	agent	・日付は９月２０日。		0	0	0	
4512	83	40	agent	・宿泊日数は３泊。		0	0	0	
4513	83	41	agent	・宿泊地は宮崎県の日南海岸周辺。		0	0	0	
4514	83	42	agent	・人数は大人２名。		0	0	0	
4515	83	43	agent	・海岸まで車で５分以内、徒歩で１０分位の場所を希望。		0	0	0	
4516	83	44	agent	・宿タイプはリゾートホテルを希望。		0	0	0	
4517	83	45	agent	・部屋はキッチン付きのコンドミニアムタイプを希望。		0	0	0	
4518	83	46	agent	・オーシャンビューの部屋を希望。		0	0	0	
4519	83	47	agent	・車で１０分圏内にスーパーのある宿を希望。		0	0	0	
