utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
6785	122	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0	
6786	122	2	agent	ご宿泊のご相談を承ります。		0	0	0	
6787	122	3	agent	お宿につきまして、どのような条件をご希望でしょうか？		0	0	0	
6788	122	4	user	幼児がいるので、ファミリー向けの宿を希望します。	要求	0	0	0	
6789	122	5	agent	かしこまりました。		0	0	0	
6790	122	6	agent	ご宿泊の場所はどちらをご希望でしょうか？		0	0	0	
6791	122	7	user	秋田県でお願いします。	要求	0	0	0	
6792	122	8	agent	承知しました。		0	0	0	
6793	122	9	agent	では、秋田県でお調べいたします。		0	0	0	
6794	122	10	agent	ご宿泊される方は、大人・お子様それぞれ何名様になりますでしょうか？		0	0	0	
6795	122	11	user	よろしくお願いします。	その他	0	0	0	
6796	122	12	user	宿泊は大人３名、子供１名です。	要求	0	0	0	
6797	122	13	agent	ありがとうございます。		0	0	0	
6798	122	14	agent	ご宿泊の時期と泊数はいかがでしょうか？		0	0	0	
6799	122	15	user	５月下旬に２泊を予定しています。	要求	0	0	0	
6800	122	16	agent	かしこまりました。		0	0	0	
6801	122	17	agent	最初のお話しにございましたファミリー向けのお宿の件ですが、幼児のお子様とのことでしたので、お宿でおむつ交換マットのご用意があるほうがよろしいでしょうか？		0	0	0	
6802	122	18	user	はい、お願いしたいです。	はい	0	0	0	
6803	122	19	agent	ありがとうございます。		0	0	0	
6804	122	20	agent	お食事はいかがなさいますか？		0	0	0	
6805	122	21	agent	お宿で朝・夕の２食ともお召し上がりになりますか？		0	0	0	
6806	122	22	user	はい。	はい	0	0	0	
6807	122	23	user	２食付きでお願いします。	はい	0	0	0	
6808	122	24	agent	かしこまりました。		0	0	0	
6809	122	25	agent	では、幼児のお子様は離乳食がよろしいでしょうか？		0	0	0	
6810	122	26	user	はい、離乳食でお願いします。	はい	0	0	0	
6811	122	27	agent	では、離乳食をご用意できるお宿をお調べいたします。		0	0	0	
6812	122	28	agent	お部屋ですが、皆さまご一緒がよろしいでしょうか？		0	0	0	
6813	122	29	agent	和室・洋室のご希望につきましても、お聞かせください。		0	0	0	
6814	122	30	user	ありがとうございます。	その他	0	0	0	
6815	122	31	user	親子３人の家族と母親で行くので、部屋は洋室２部屋、できればコネクティングルームを希望します。	要求	0	0	0	
6816	122	32	agent	かしこまりました。		0	0	0	
6817	122	33	agent	では、洋室２部屋でコネクティングルームをお探しします。		0	0	0	
6818	122	34	agent	お子様のベビーカーはお客様ご自身でお持ちになりますか？		0	0	0	
6819	122	35	agent	それとも、お宿でご用意があったほうがよろしいでしょうか？		0	0	0	
6820	122	36	user	ベビーカーは持参する予定です。	照応要求	0	1	0	
6821	122	37	agent	かしこまりました。		0	0	0	
6822	122	38	agent	他にご希望はございますでしょうか？		0	0	0	
6823	122	39	user	宿泊まで約２ヶ月あるので、早割のプラン等ありましたらそちらを利用したいです。	要求	0	0	0	
6824	122	40	agent	かしこまりました。		0	0	0	
6825	122	41	agent	それでは、早割プランをお調べいたします。		0	0	0	
6826	122	42	agent	チェックインのお時間ですが、早めにチェックインができるアーリーチェックインのプランもございます。		0	0	0	
6827	122	43	agent	いかがなさいますか？		0	0	0	
6828	122	44	user	ありがとうございます。	その他	0	0	0	
6829	122	45	user	アーリーチェックインのプランでお願いします。	はい	0	0	0	
6830	122	46	agent	かしこまりました。		0	0	0	
6831	122	47	agent	では、アーリーチェックインのプランをお探しします。		0	0	0	
6832	122	48	agent	禁煙・喫煙ルームのご希望はございますでしょうか？		0	0	0	
6833	122	49	user	ありがとうございます。	その他	0	0	0	
6834	122	50	user	２部屋とも禁煙ルームでお願いします。	照応要求	0	0	0	
6835	122	51	agent	承知しました。		0	0	0	
6836	122	52	agent	では、禁煙ルームをご用意いたします。		0	0	0	
6837	122	53	agent	他にご希望はございますでしょうか？		0	0	0	
6838	122	54	agent	特にございませんでしたら、以上の条件でお宿をお調べいたします。		0	0	0	
6839	122	55	user	ありがとうございます。	その他	0	0	0	
6840	122	56	user	以上の条件でよろしくお願いします。	伝達	0	0	0	
6841	122	57	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0	
6842	122	58	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0	
6843	122	59	agent	・日付は５月下旬。		0	0	0	
6844	122	60	agent	・宿泊日数は２泊。		0	0	0	
6845	122	61	agent	・宿泊地は秋田県。		0	0	0	
6846	122	62	agent	・人数は大人３名、子供１名。		0	0	0	
6847	122	63	agent	・部屋タイプ／数は洋室２部屋でコネクティングルームを希望。		0	0	0	
6848	122	64	agent	・おむつ交換マットを用意できる宿を希望。		0	0	0	
6849	122	65	agent	・食事は朝・夕２食付きのプランを希望。		0	0	0	
6850	122	66	agent	・離乳食を用意できる宿を希望。		0	0	0	
6851	122	67	agent	・早割プランを希望。		0	0	0	
6852	122	68	agent	・アーリーチェックインのプランを希望。		0	0	0	
6853	122	69	agent	・禁煙ルームを希望。		0	0	0	
