utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
7415	134	1	user	自分たち夫婦と私の両親とで、１１月下旬に静岡県で３泊ぐらいの旅行を考えています。	要求	0	0	0	
7416	134	2	agent	かしこまりました。		0	0	0	
7417	134	3	agent	ご予算の方はどのくらいでお考えでしょうか？		0	0	0	
7418	134	4	user	両親の結婚５０年のお祝いですので、少し高めでもと考えています。	要求	0	0	0	
7419	134	5	user	相場はどのくらいでしょうか。	質問	0	0	0	
7420	134	6	agent	おめでとうございます。		0	0	0	
7421	134	7	agent	そうなると予算は高めに設定してお探ししておきますね。		0	0	0	
7422	134	8	agent	宿は温泉地にある旅館でお探ししましょうか？		0	0	0	
7423	134	9	user	はい、両親にゆっくりしてもらいたいですので、温泉を考えていました。	はい	0	0	0	
7424	134	10	user	ほかに何かふさわしいような設備があればとも思いますが、何かあるでしょうか。	要求	0	0	0	
7425	134	11	agent	かしこまりました。		0	0	0	
7426	134	12	agent	そうなると、お部屋の方に貸切露天風呂がある旅館はいかがでしょうか？		0	0	0	
7427	134	13	user	たいへんうれしいです。	はい	0	0	0	
7428	134	14	agent	かしこまりました。		0	0	0	
7429	134	15	agent	お食事の方は旅館の方で朝夕もとられるということでよろしいでしょうか？		0	0	0	
7430	134	16	user	はい、そう考えています。	はい	0	0	0	
7431	134	17	user	夕食なども、お祝いにあったものが出せる宿だとありがたいです。	要求	0	0	0	
7432	134	18	agent	かしこまりました。		0	0	0	
7433	134	19	agent	お祝いもかねたコースを出せる旅館をお探ししますね。		0	0	0	
7434	134	20	agent	ご両親様がお酒好きでしたら、地酒の飲み放題のコースはいかがでしょうか？		0	0	0	
7435	134	21	user	それはありがたいです。	はい	0	0	0	
7436	134	22	user	あと、母があまり肉を好きでないので、海産物がメインの食事のところを探したいです。	要求	0	0	0	
7437	134	23	agent	かしこまりました。		0	0	0	
7438	134	24	agent	他にご希望はございますか？		0	0	0	
7439	134	25	user	あまり街中ではないほうがよいのですが、とはいえ公共交通機関での移動を考えていますので、それでアクセスしやすいところだとありがたいです。	要求	0	0	0	
7440	134	26	agent	かしこまりました。		0	0	0	
7441	134	27	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
7442	134	28	agent	・行先は静岡県		0	0	0	
7443	134	29	agent	・人数は大人４人		0	0	0	
7444	134	30	agent	・日程は１１月下旬に３泊		0	0	0	
7445	134	31	agent	・予算は高めに		0	0	0	
7446	134	32	agent	・朝夕食事付き		0	0	0	
7447	134	33	agent	・温泉地にある旅館		0	0	0	
7448	134	34	agent	・貸切露天風呂付きのお部屋		0	0	0	
7449	134	35	agent	・お祝いも兼ねた食事のコースが出せる旅館		0	0	0	
7450	134	36	agent	・地酒飲み放題コース付き		0	0	0	
7451	134	37	agent	・お料理は海産物メイン		0	0	0	
7452	134	38	agent	・公共交通機関に近い旅館		0	0	0	
