utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
8045	149	1	agent	この度のご利用、誠にありがとうございます。		0	0	0	
8046	149	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0	
8047	149	3	agent	お客様のご希望をお聞かせいただけますでしょうか？		0	0	0	
8048	149	4	user	３月上旬に泊まれるカニの食べ放題がある温泉宿を探しています。	要求	0	0	0	
8049	149	5	agent	かしこまりました。		0	0	0	
8050	149	6	agent	行先はどちらでしょうか？		0	0	0	
8051	149	7	user	能登半島あたりを探しています。	要求	0	0	0	
8052	149	8	agent	石川県の能登半島ですね。		0	0	0	
8053	149	9	agent	かしこまりました。		0	0	0	
8054	149	10	agent	ご利用泊数を教えてください。		0	0	0	
8055	149	11	user	１泊で子ども１名大人１名でお願いします。	要求	0	0	0	
8056	149	12	agent	かしこまりました。		0	0	0	
8057	149	13	agent	ご予算はどのくらいでお考えでしょうか？		0	0	0	
10880	149	14	user	相場が良くわからないのですが・・・３０，０００円で二人で行けたら嬉しいのですが、多少の前後は大丈夫です。	要求	0	0	0	
8060	149	16	agent	ご予算は３００００円前後ですね。		0	0	0	
8061	149	17	agent	かしこまりました。		0	0	0	
8062	149	18	agent	そうしましたら、露天風呂がある温泉旅館はいかがでしょうか？		0	0	0	
8063	149	19	user	いいですね。	はい	0	0	0	
8064	149	20	user	露天風呂がある温泉旅館をお願いします。	はい	0	0	0	
8065	149	21	agent	かしこまりました。		0	0	0	
8066	149	22	agent	お食事の方はカニ食べ放題をご希望ですが、朝食をつけるのはいかがなさいましょうか？		0	0	0	
8067	149	23	user	朝食もお願いします。	照応要求	0	0	0	
8068	149	24	user	バイキング形式でも定食形式でもどちらでも大丈夫です。	要求	0	0	0	
8069	149	25	agent	かしこまりました。		0	0	0	
8070	149	26	agent	そちらの条件でお探ししますね。		0	0	0	
8071	149	27	agent	お部屋のタイプはいかがいたしましょうか？		0	0	0	
8072	149	28	agent	和、洋、離れがございますが。		0	0	0	
8073	149	29	user	和室でお願いします。	照応要求	0	0	0	
8074	149	30	user	館内で着用できる浴衣を貸し出しているところとかがあればそちらを優先してくれると嬉しいです。	要求	0	0	0	
8075	149	31	agent	かしこまりました。		0	0	0	
8076	149	32	agent	また、自室にも露天風呂があるお部屋もございますがいかがいたしましょうか？		0	0	0	
8077	149	33	user	予算を超えない範囲であるなら、ぜひお願いします。	照応要求	0	0	0	
8078	149	34	agent	かしこまりました。		0	0	0	
8079	149	35	agent	そちらも条件に加えておきます。		0	0	0	
8080	149	36	agent	他にご要望はございますか？		0	0	0	
8081	149	37	user	送迎のシャトルバスを希望します。	要求	0	0	0	
8082	149	38	user	できれば金沢駅からあるといいのですが。	要求	0	0	0	
8083	149	39	user	オプションで料金が発生しても問題ございません。	伝達	0	0	0	
8084	149	40	agent	かしこまりました。		0	0	0	
8085	149	41	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
8086	149	42	agent	・行先は石川県の能登半島		0	0	0	
8087	149	43	agent	・日程は３月上旬に１泊		0	0	0	
8088	149	44	agent	・人数は大人１人、子供１人		0	0	0	
8089	149	45	agent	・予算は合計で３万円前後		0	0	0	
8090	149	46	agent	・宿は旅館		0	0	0	
8091	149	47	agent	・露天風呂がある		0	0	0	
8092	149	48	agent	・朝夕食事付き		0	0	0	
8093	149	49	agent	・夕食はカニ食べ放題コース		0	0	0	
8094	149	50	agent	・お部屋は和室		0	0	0	
8095	149	51	agent	・館内で着用できる浴衣の貸し出しがある		0	0	0	
8096	149	52	agent	・自室に露天風呂		0	0	0	
8097	149	53	agent	・送迎用のシャトルバスあり		0	0	0	
