utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
4573	85	1	agent	この度のご利用、誠にありがとうございます。		0	0	0	
4574	85	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0	
4575	85	3	agent	お客様のご希望をお聞かせいただけますでしょうか。		0	0	0	
4576	85	4	user	６月に大人２人と子供１名、新潟に行こうと思います。	要求	0	0	0	
4577	85	5	user	市街地のホテルを探しています。	要求	0	0	0	
4578	85	6	agent	かしこまりました。		0	0	0	
4579	85	7	agent	それでは新潟市内でよろしいでしょうか？		0	0	0	
4580	85	8	user	はい、万代橋などの観光地に近い市街地に立地しているホテルがいいです。	要求	0	0	0	
4581	85	9	agent	承知しました。		0	0	0	
4582	85	10	agent	それでは、万代橋付近のホテルをお調べします。		0	0	0	
4583	85	11	agent	お子様連れとのことですが、お子様は単独でベッドをご利用でしょうか？		0	0	0	
4584	85	12	user	子供用の単独ベッドをお願いします。	はい	0	0	0	
4585	85	13	user	大人は夫婦ですが、ツインを希望しています。	要求	0	0	0	
4586	85	14	agent	かしこまりました。		0	0	0	
4587	85	15	agent	それでは、ツイン１室とシングル１室になさいますか？		0	0	0	
4588	85	16	agent	それともツインルームにエキストラベッドをお付けしますか？		0	0	0	
4589	85	17	user	ツインルームにエキストラベッドでおねがいします。	照応要求	0	0	0	
4590	85	18	user	あと、荷物を少なくしたいのでアメニティが充実しているホテルがいいです。	要求	0	0	0	
4591	85	19	agent	かしこまりました。		0	0	0	
4592	85	20	agent	では、アメニティが充実したお宿をお調べします。		0	0	0	
4593	85	21	agent	お食事はいかがなさいますか？		0	0	0	
4594	85	22	agent	朝・夕２食付きのプランをご希望でしょうか？		0	0	0	
4595	85	23	user	夕食は現地で探したいので、朝食のみのプランがいいですね。	要求	0	0	0	
4596	85	24	user	できればバイキングであればありがたいです。	要求	0	0	0	
4597	85	25	agent	承知しました。		0	0	0	
4598	85	26	agent	それでは、バイキングの朝食付きプランをお調べします。		0	0	0	
4599	85	27	agent	６月ですと少し暑くなりますので、プール付きのお宿はいかがでしょうか？		0	0	0	
4600	85	28	agent	お子様にもお喜びいただけるかと思います。		0	0	0	
4601	85	29	user	ありがとうございます！	その他	0	0	0	
4602	85	30	user	子供も泳ぐのが好きなのでプール付きは喜びます。	感想	0	0	0	
4603	85	31	agent	ありがとうございます。		0	0	0	
4604	85	32	agent	親御様もお楽しみいただけますよう、バー付きのお宿はいかがでしょうか？		0	0	0	
4605	85	33	user	夫があまり飲まないので、バーはなくても大丈夫です。	いいえ	0	0	0	
4606	85	34	user	ちょっとした軽食を頼めるルームサービスがあるといいですね。	要求	0	0	0	
4607	85	35	agent	さようでございますか。		0	0	0	
4608	85	36	agent	それでは、ルームサービスのあるお宿をお調べします。		0	0	0	
4609	85	37	agent	こちらのご宿泊ですが、６月の何日から何泊されるかお決まりでしょうか？		0	0	0	
4610	85	38	user	２０日から１泊でおねがいします。	要求	0	0	0	
4611	85	39	agent	かしこまりました。		0	0	0	
4612	85	40	agent	お日付はいかがでしょうか？		0	0	0	
4613	85	41	user	２０日からおねがいします。	要求	0	0	0	
4614	85	42	agent	かしこまりました。		0	0	0	
4615	85	43	agent	２０日ですと、まだ梅雨時期で、お足元が悪いこともあるかと思います。		0	0	0	
4616	85	44	agent	新潟駅から送迎バスのあるお宿をお探ししましょうか？		0	0	0	
4617	85	45	user	助かります。	はい	0	0	0	
4618	85	46	user	ちなみにその送迎バスは駅までのルート以外に市の美術館周辺までのルートなども用意されていますか？	要求	0	0	0	
4619	85	47	agent	かしこまりました。		0	0	0	
4620	85	48	agent	それでは、新潟駅と観光地までの双方に送迎バスのあるお宿をお調べします。		0	0	0	
4621	85	49	agent	ほかにご希望はございますでしょうか？		0	0	0	
4622	85	50	agent	特にございませんでしたら、以上の条件でお宿をお調べいたします。		0	0	0	
4623	85	51	user	他には特にないです。	いいえ	0	0	0	
4624	85	52	user	いろいろとお気遣いありがとうございました。	その他	0	0	0	
4625	85	53	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0	
4626	85	54	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0	
4627	85	55	agent	・日付は６月２０日。		0	0	0	
4628	85	56	agent	・宿泊日数は１泊。		0	0	0	
4629	85	57	agent	・宿泊地は新潟市内。		0	0	0	
4630	85	58	agent	・人数は大人２名、子供１名		0	0	0	
4631	85	59	agent	・宿タイプはホテル		0	0	0	
4632	85	60	agent	・部屋タイプはエキストラベッド付きのツインルームを希望。		0	0	0	
4633	85	61	agent	・アメニティが充実した宿を希望。		0	0	0	
4634	85	62	agent	・万代橋付近を希望。		0	0	0	
4635	85	63	agent	・食事はバイキングの朝食付きプランを希望。		0	0	0	
4636	85	64	agent	夕食は不要。		0	0	0	
4637	85	65	agent	・プール付きの宿を希望。		0	0	0	
4638	85	66	agent	・ルームサービスのある宿を希望。		0	0	0	
4639	85	67	agent	・新潟駅と観光地までの双方に送迎バスのある宿を希望。		0	0	0	
