utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
10064	195	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0	
10065	195	2	agent	ご宿泊のご相談を承ります。		0	0	0	
10066	195	3	agent	お泊りになる地域、お日付、人数がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0	
10067	195	4	user	卒業旅行で香川県に女子４人で遊びに行くんですけど、３月２７日からの３泊って今から予約取れますか？	要求	0	0	0	
10068	195	5	agent	かしこまりました。		0	0	0	
10069	195	6	agent	その条件でお探ししますね。		0	0	0	
10070	195	7	agent	ご予算の方はどのくらいでお考えでしょうか？		0	0	0	
10071	195	8	user	予算はひとり３万５千円以内で。	要求	0	0	0	
10072	195	9	user	エリアは決めていないんですけど宿泊を楽しみたいので、可愛いコテージかオシャレなホテルがいいです。	要求	0	0	0	
10073	195	10	agent	かしこまりました。		0	0	0	
10074	195	11	agent	宿はそちらの２つの条件でお探ししますね。		0	0	0	
10075	195	12	agent	お食事の方はいかがなさいましょうか？		0	0	0	
10076	195	13	user	夕食付がいいです。	要求	0	0	0	
10077	195	14	user	美味しいって有名なところありますか？	要求	0	0	0	
10078	195	15	agent	夕食付きですね。		0	0	0	
10079	195	16	agent	お食事の評判が良い宿を具体的にはお答えできないのですが、条件に加えてお探ししますね。		0	0	0	
10080	195	17	agent	ご予約のお日にちが春なので、お花見ができる公園が近い宿もお探しましょうか？		0	0	0	
10081	195	18	user	はい、お願いします。	その他	0	0	0	
10082	195	19	user	そうですね！	はい	0	0	0	
10083	195	20	user	桜が見れたら嬉しいです。	感想	0	0	0	
10084	195	21	agent	かしこまりました。		0	0	0	
10085	195	22	agent	その条件も加えてお探ししますね。		0	0	0	
10086	195	23	agent	大人４名様ですのでお酒の飲み放題がある宿はいかがでしょうか？		0	0	0	
10087	195	24	user	じゃぁ、それもお願いします。	はい	0	0	0	
10088	195	25	user	出来ればカクテル系の種類が多いところで。	要求	0	0	0	
10089	195	26	agent	カクテル系の種類が多いところですね。		0	0	0	
10090	195	27	agent	かしこまりました。		0	0	0	
10091	195	28	agent	他にご要望はございますか？		0	0	0	
10092	195	29	user	後は大丈夫です。	いいえ	0	0	0	
10093	195	30	user	よろしくおねがいします。	その他	0	0	0	
10094	195	31	agent	かしこまりました。		0	0	0	
10095	195	32	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
10096	195	33	agent	・行先は香川県		0	0	0	
10097	195	34	agent	・人数は大人４人		0	0	0	
10098	195	35	agent	・予算は一人３万５千円以内		0	0	0	
10099	195	36	agent	・日程は３月２７日から３泊		0	0	0	
10100	195	37	agent	・宿はコテージかホテル		0	0	0	
10101	195	38	agent	・内装が魅力的		0	0	0	
10102	195	39	agent	・夕食付き		0	0	0	
10103	195	40	agent	・食事の評判が良い		0	0	0	
10104	195	41	agent	・お花見ができる公園が近い		0	0	0	
10105	195	42	agent	・カクテル系の種類が豊富なお酒の飲み放題がある		0	0	0	
