utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
4321	80	1	agent	この度のご利用、誠にありがとうございます。		0	0	0	
4322	80	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0	
4323	80	3	agent	どのような条件をご希望でしょうか？		0	0	0	
4324	80	4	user	紅葉が見に和歌山にいきたいとおもってます。	要求	1	0	0	
4325	80	5	agent	さようでございますか。		0	0	0	
4326	80	6	agent	お日付と宿泊日数はお決まりでしょうか？		0	0	0	
4327	80	7	user	１０月２５日から３泊で、子供２人含み三名で、お願いします。	要求	0	0	0	
4328	80	8	agent	かしこまりました。		0	0	0	
4329	80	9	agent	紅葉をお楽しみになるとのことですが、場所のご希望はございますか？		0	0	0	
4330	80	10	user	白浜の近くで、高速道路から近い所がいいです。	要求	0	0	0	
4331	80	11	agent	かしこまりました。		0	0	0	
4332	80	12	agent	それでは、白浜のインターの近くでよろしいでしょうか？		0	0	0	
4333	80	13	user	はい。	はい	0	0	0	
4334	80	14	user	それから、小さい子供がいますので、宿に、子供ベッドを一つ用意いただきたいです。	要求	0	0	0	
4335	80	15	agent	かしこまりました。		0	0	0	
4336	80	16	agent	それでは、子供用ベッドをご用意できるお宿をお探しします。		0	0	0	
4337	80	17	agent	お部屋のタイプはツインとダブル、どちらになさいますか？		0	0	0	
4338	80	18	user	ダブルでお願いします。	照応要求	0	0	0	
4339	80	19	agent	かしこまりました。		0	0	0	
4340	80	20	agent	では、ダブルルーム１室をお調べします。		0	0	0	
4341	80	21	agent	お食事はいかがなさいますか？		0	0	0	
4342	80	22	user	大人食一つと子供食一つで、朝食、夕食でお願いします。	要求	0	0	0	
4343	80	23	agent	かしこまりました。		0	0	0	
4344	80	24	agent	それでは２名様分のみ朝・夕２食付きで、うち１名様はお子様用のお食事で承ります。		0	0	0	
4345	80	25	agent	インターチェンジの近くのお宿をご希望かと思いますが、お車でのご宿泊ですと、無料駐車場付きのお宿がよろしいでしょうか？		0	0	0	
4346	80	26	user	はい、無料駐車場たすかります。	はい	0	0	0	
4347	80	27	agent	承知しました。		0	0	0	
4348	80	28	agent	ほかにご希望はございますでしょうか？		0	0	0	
4349	80	29	user	えっと、ミルクを作るためにのポットをお願いします、、	要求	0	0	0	
4350	80	30	agent	かしこまりました。		0	0	0	
4351	80	31	agent	それでは、ポットがお部屋にあるお宿をお調べします。		0	0	0	
4352	80	32	agent	乳幼児の方ですと、おむつ交換用マットをご用意できるお宿もございますが、いかがでしょうか？		0	0	0	
4353	80	33	user	お願いします。	はい	0	0	0	
4354	80	34	agent	かしこまりました。		0	0	0	
4355	80	35	agent	ほかにご希望はございますでしょうか？		0	0	0	
4356	80	36	agent	特にございませんでしたら、以上の条件でお宿をお調べいたします。		0	0	0	
4357	80	37	user	お願いします。	その他	0	0	0	
4358	80	38	agent	かしこまりました。		0	0	0	
4359	80	39	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
4360	80	40	agent	・日付は１０月２５日。		0	0	0	
4361	80	41	agent	・宿泊日数は３泊。		0	0	0	
4362	80	42	agent	・宿泊地は和歌山県の白浜。		0	0	0	
4363	80	43	agent	・人数は大人１名、子供２名。		0	0	0	
4364	80	44	agent	・部屋タイプ／数はダブルルーム１室。		0	0	0	
4365	80	45	agent	・子供用ベッドを用意できる宿を希望。		0	0	0	
4366	80	46	agent	・インターチェンジの近くの宿を希望。		0	0	0	
4367	80	47	agent	・無料駐車場のある宿を希望。		0	0	0	
4368	80	48	agent	・食事は２名分のみ朝・夕２食付きを希望。		0	0	0	
4369	80	49	agent	うち１名はお子様用の食事の用意を希望。		0	0	0	
4370	80	50	agent	・ポットが部屋にある宿を希望。		0	0	0	
4371	80	51	agent	・おむつ交換用マットを用意できる宿を希望。		0	0	0	
