utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
3086	58	1	agent	本日のご利用、誠にありがとうございます。		0	0	0	
3087	58	2	agent	お客様のお宿探しのお手伝いをいたします。		0	0	0	
3088	58	3	agent	どのようなお宿をご希望でしょうか？		0	0	0	
3089	58	4	user	今回１１月１４日から２泊の北海道旅行を予定しています。	要求	0	0	0	
3090	58	5	user	大学生４人で全員男です。	要求	0	0	0	
3091	58	6	user	札幌駅付近でツイン２部屋が希望です。	要求	0	0	0	
3092	58	7	agent	かしこまりました。		0	0	0	
3093	58	8	agent	館内施設など、お宿で重視している点はございますでしょうか？		0	0	0	
3094	58	9	user	観光重視なので今のところ特に館内施設の希望はありませんが、レンタカー移動の予定なのでできればホテル内に駐車場があると助かります。	要求	0	0	0	
3095	58	10	agent	かしこまりました。		0	0	0	
3096	58	11	agent	それでは、駐車場無料のホテルはいかがでしょうか？		0	0	0	
3097	58	12	user	駐車場無料は大変助かります。	はい	0	0	0	
3098	58	13	user	お願いいたします。	その他	0	0	0	
3099	58	14	user	レンタカーの割引や学割があるホテルだと更に助かります。	要求	0	0	0	
3100	58	15	agent	かしこまりました。		0	0	0	
3101	58	16	agent	では、レンタカー割引や学割のあるホテルをお探しします。		0	0	0	
3102	58	17	agent	観光重視とのことですが、観光先の入場券付きプランなどもございます。		0	0	0	
3103	58	18	agent	いかがでしょうか？		0	0	0	
3104	58	19	user	是非お願いします。	はい	0	0	0	
3105	58	20	user	入場券付きプランの中に旭川動物園のついているプランはありますか？	要求	0	0	0	
3106	58	21	agent	はい、ホテルにもよりますが、こちらでお調べいたしますので、お任せください。		0	0	0	
3107	58	22	agent	お食事はいかがなさいますか？		0	0	0	
3108	58	23	user	よろしくお願いいたします。	その他	0	0	0	
3109	58	24	user	食事は全て無しでお願いいたします。	要求	0	0	0	
3110	58	25	agent	かしこまりました。		0	0	0	
3111	58	26	agent	４名様とのことで、もし朝が苦手な方がいらっしゃいましたら、レイトチェックアウトプランもございます。		0	0	0	
3112	58	27	agent	通常よりも遅くチェックアウトできるプランですが、いかがでしょうか？		0	0	0	
3113	58	28	user	レイトチェックプランでお願いいたします。	はい	0	0	0	
3114	58	29	user	また可能であれば、宿泊費は１人あたり１万円以内だと助かります。	要求	0	0	0	
3115	58	30	agent	かしこまりました。		0	0	0	
3116	58	31	agent	レイトチェックアウトプランをお調べいたします。		0	0	0	
3117	58	32	agent	ご予算は２泊全部で１人１万円とのことでよろしいでしょうか？		0	0	0	
3118	58	33	user	はい、２泊で１人あたり１万円です。	はい	0	0	0	
3119	58	34	agent	かしこまりました。		0	0	0	
3120	58	35	agent	ほかにご希望はございますでしょうか？		0	0	0	
3121	58	36	agent	特にございませんでしたら、以上の条件でお調べいたします。		0	0	0	
3122	58	37	user	特にありません。	いいえ	0	0	0	
3123	58	38	user	よろしくお願いいたします。	その他	0	0	0	
3124	58	39	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0	
3125	58	40	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0	
3126	58	41	agent	・日付は１１月１４日。		0	0	0	
3127	58	42	agent	・宿泊日数は２泊。		0	0	0	
3128	58	43	agent	・宿泊地は北海道札幌駅付近。		0	0	0	
3129	58	44	agent	・人数は大人４名。		0	0	0	
3130	58	45	agent	・予算は２泊全部で１人１万円。		0	0	0	
3131	58	46	agent	・宿タイプはホテル。		0	0	0	
3132	58	47	agent	・部屋タイプ／数はツインルームを２部屋。		0	0	0	
3133	58	48	agent	・駐車場無料の宿を希望。		0	0	0	
3134	58	49	agent	・レンタカー割引や学割のある宿を希望。		0	0	0	
3135	58	50	agent	・旭川動物園の入場券付きプランを希望。		0	0	0	
3136	58	51	agent	・食事なしのプランを希望。		0	0	0	
3137	58	52	agent	・レイトチェックアウトプランを希望。		0	0	0	
