utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
1815	36	1	agent	この度はご利用いただきまして、ありがとうございます。		0	0	0	
1816	36	2	agent	ご宿泊先につきまして、お客様のご希望をお聞かせいただけますでしょうか。		0	0	0	
1817	36	3	user	さくっと有名な神社仏閣巡りしやすい立地のホテルを探しています	要求	0	0	0	
1818	36	4	user	子供がいるので、落ち着いたお寺より景色が良かったり見栄えが良い神社仏閣に行きやすいところがいいです	要求	0	0	0	
1819	36	5	agent	かしこまりました。		0	0	0	
1820	36	6	agent	それでは、京都市内でお探しいたします。		0	0	0	
1821	36	7	agent	ご宿泊日と宿泊日数はお決まりでしょうか？		0	0	0	
1822	36	8	user	６月１日〜２日　一泊二日の予定です	要求	0	0	0	
1823	36	9	agent	かしこまりました。		0	0	0	
1824	36	10	agent	６月ですと梅雨時期ですので、雨に濡れないよう、ターミナル駅のホテルなどがよろしいでしょうか？		0	0	0	
1825	36	11	user	そうですね、、ターミナル駅直結だと高そうなので、徒歩１０分以内の駅近ホテルでお願いします	要求	0	0	0	
1826	36	12	user	朝食バイキング付きだと嬉しいです	要求	0	0	0	
1827	36	13	agent	かしこまりました。		0	0	0	
1828	36	14	agent	徒歩１０分以内の駅近ホテルで、朝食バイキング付きのプランをお調べいたします。		0	0	0	
1829	36	15	agent	宿泊される人数は何名様でしょうか？		0	0	0	
1830	36	16	user	大人２人，　子ども２人です	要求	0	0	0	
1831	36	17	agent	かしこまりました。		0	0	0	
1832	36	18	agent	お部屋の数はいかがなさいますか？		0	0	0	
1833	36	19	user	一部屋が希望ですが、難しかったら二部屋ツインベットでも構いません。	要求	0	0	0	
1834	36	20	agent	承知しました。		0	0	0	
1835	36	21	agent	お子様はお二人ともベッドをそれぞれご利用になりますか？		0	0	0	
1836	36	22	user	はい、もしくは一部屋ツインでエクストラベッド１つ付けてください。	要求	0	0	0	
1837	36	23	user	私と下の子は同じベッドで寝るので	要求	0	0	0	
1838	36	24	agent	それでは、ツインルーム２室か、ツインルーム１室にエクストラベッドをご用意できるホテルをお調べいたします。		0	0	0	
1839	36	25	agent	最後に、禁煙と喫煙のご希望はございますでしょうか？		0	0	0	
1840	36	26	user	禁煙ルームでお願いします	照応要求	0	0	0	
1841	36	27	agent	かしこまりました。		0	0	0	
1842	36	28	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
1843	36	29	agent	・日付は６月１日。		0	0	0	
1844	36	30	agent	・宿泊日数は１泊。		0	0	0	
1845	36	31	agent	・宿泊地は京都市内。		0	0	0	
1846	36	32	agent	・人数は大人２名、子供２名。		0	0	0	
1847	36	33	agent	・宿タイプはホテル。		0	0	0	
1848	36	34	agent	・部屋はツインルーム２室か、ツインルーム１室にエクストラベッドを付けることを希望。		0	0	0	
1849	36	35	agent	・有名な神社仏閣巡りをしやすい場所を希望。		0	0	0	
1850	36	36	agent	・駅から徒歩１０分以内の場所を希望。		0	0	0	
1851	36	37	agent	・食事は朝食バイキングを希望。		0	0	0	
1852	36	38	agent	・禁煙ルーム希望。		0	0	0	
