utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
1724	34	1	agent	いらっしゃいませ。		0	0	0	
1725	34	2	agent	ご利用いただきまして、ありがとうございます。		0	0	0	
1726	34	3	agent	ご宿泊先につきまして、お客様のご希望をお聞かせいただけますでしょうか。		0	0	0	
1727	34	4	user	７月１８日から１泊	要求	0	0	0	
1730	34	7	agent	かしこまりました。		0	0	0	
1731	34	8	agent	どのようなお宿をご希望でしょうか？		0	0	0	
1732	34	9	user	地元の海産物が食事にでる宿で	要求	0	0	0	
1734	34	11	user	あと、子どもがいるので駅からホテルまでシャトルバスやレンタカーの紹介があると助かります。	要求	0	0	0	
1735	34	12	agent	かしこまりました。		0	0	0	
1736	34	13	agent	それでは、地元の海鮮料理の出るお宿をお調べします。		0	0	0	
1737	34	14	agent	また、場所は海沿いで、最寄り駅からシャトルバスやレンタカーの紹介があるお宿をお調べします。		0	0	0	
1738	34	15	agent	お部屋の数はいくつご用意しましょうか？		0	0	0	
1739	34	16	user	部屋は１部屋でお願いします。	要求	0	0	0	
1740	34	17	user	洋室ではなく和室希望です。	要求	0	0	0	
1741	34	18	agent	承知しました。		0	0	0	
1742	34	19	agent	和室１室でお探しします。		0	0	0	
1743	34	20	agent	他にご希望はございますでしょうか？		0	0	0	
1744	34	21	user	実は北海道は、はじめてなんですが，やはり車がないと海沿いは厳しいですか？	確認	0	0	0	
1745	34	22	agent	場所にもよりますが、東部の網走などでしたら、公共交通機関でご旅行できます。		0	0	0	
1746	34	23	agent	網走などの東部地方でお調べしましょうか？		0	0	0	
1747	34	24	user	そうですね、東部地方でお願いします！	はい	0	0	0	
1748	34	25	agent	かしこまりました。		0	0	0	
1749	34	26	agent	網走などの東部ですと、旧網走刑務所などの観光地もございますが、入場券付きプランなどがよろしいでしょうか？		0	0	0	
1750	34	27	user	網走でしたら、ゴールデンカムイの聖地「博物館網走監獄」に行きたいと思ってたところでした。	要求	0	0	0	
1751	34	28	user	ぜひ、入場券付きプランでお願いします。	はい	0	0	0	
1752	34	29	agent	かしこまりました。		0	0	0	
1753	34	30	agent	それでは博物館網走監獄の入場券付きプランをお調べします。		0	0	0	
1754	34	31	agent	他にご希望はございますでしょうか？		0	0	0	
1755	34	32	user	一泊で時間がないので、お土産が充実したホテルがいいなと思っています	要求	0	0	0	
1756	34	33	agent	さようでございますか。		0	0	0	
1757	34	34	agent	それでしたら、ご宿泊にご当地のお土産がついたプランはいかがでしょうか？		0	0	0	
1758	34	35	user	ばらまき土産も多めに買うので、ご当地お土産はなしでお願いします	要求	0	0	0	
1759	34	36	agent	かしこまりました。		0	0	0	
1760	34	37	agent	それではプランではなく、お土産屋が併設されたお宿をお調べいたします。		0	0	0	
1761	34	38	agent	では、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
1762	34	39	agent	・日付は７月１８日。		0	0	0	
1763	34	40	agent	・宿泊日数は１泊。		0	0	0	
1764	34	41	agent	・宿泊地は北海道東部。		0	0	0	
1765	34	42	agent	・人数は大人２名、子供２名。		0	0	0	
1766	34	43	agent	・部屋は和室を１室。		0	0	0	
1767	34	44	agent	・場所は海沿いを希望。		0	0	0	
1768	34	45	agent	・食事は地元の海鮮料理を希望。		0	0	0	
1769	34	46	agent	・最寄り駅からシャトルバスやレンタカーの紹介がある宿を希望。		0	0	0	
1770	34	47	agent	・博物館網走監獄の入場券付きプランを希望。		0	0	0	
1771	34	48	agent	・お土産屋が併設された宿を希望。		0	0	0	
