utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
2940	55	1	agent	宿予約サービスのご利用ありがとうございます。		0	0	0	
2941	55	2	agent	宿について重視したい点をお聞かせください。		0	0	0	
2942	55	3	user	今回子供と行くのですが、パンダを見にアドベンチャーワールドに行きたいと思っているので、白浜付近の宿を希望します。	要求	0	0	0	
2943	55	4	agent	かしこまりました。		0	0	0	
2944	55	5	agent	それでは、和歌山の白浜でお調べいたします。		0	0	0	
2945	55	6	agent	ご宿泊されるのは、お子様１名と親御様１名でしょうか？		0	0	0	
2946	55	7	user	はい、親子です。	はい	0	0	0	
2947	55	8	user	子供がベッドより布団の方が良いので、できれば布団で泊まれるお宿がいいです。	要求	0	0	0	
2948	55	9	agent	かしこまりました。		0	0	0	
2949	55	10	agent	それでは、旅館をお調べいたします。		0	0	0	
2950	55	11	agent	アドベンチャーワールドに行かれるとのことですが、入場券付きのプランはいかがでしょうか？		0	0	0	
2951	55	12	agent	宿とセットにしますと、お得になります。		0	0	0	
2952	55	13	user	お調べいただきありがとうございます。	その他	0	0	0	
2953	55	14	user	入場券付きのセットプランを希望いたします。	はい	0	0	0	
2954	55	15	agent	ありがとうございます。		0	0	0	
2955	55	16	agent	それでは、入場券付きプランをお探しします。		0	0	0	
2956	55	17	agent	こちらのご宿泊ですが、お日付と宿泊日数はお決まりでしょうか？		0	0	0	
2957	55	18	user	１２／１から１泊で考えております。	要求	0	0	0	
2958	55	19	user	新幹線で行きたいと考えておりますので、旅館付近までの送迎サービスやバスがありますと助かります。	要求	0	0	0	
2959	55	20	agent	かしこまりました。		0	0	0	
2960	55	21	agent	それでは、最寄り駅から送迎サービスのある宿をお調べいたします。		0	0	0	
2961	55	22	agent	初日にアドベンチャーワールドをお楽しみになる前にチェックインをご希望でしたら、早めにチェックインのできるアーリーチェックインプランもございますが、いかがでしょうか？		0	0	0	
2962	55	23	user	初日にアドベンチャーワールドに行きたいです。	はい	0	0	0	＄
2963	55	24	user	また子供も一緒で荷物も多いので、アーリーチェックインプランは大変助かります。	はい	0	0	0	＄
2964	55	25	user	お願いいたします。	伝達	0	0	0	
2965	55	26	agent	かしこまりました。		0	0	0	
2966	55	27	agent	お食事はいかがなさいますか？		0	0	0	
2967	55	28	agent	朝・夕のご用意はいたしますか？		0	0	0	
2968	55	29	user	初日の夕飯は外で食べたいと思っているので、不要です。	要求	0	0	0	
2969	55	30	user	２日目の朝はつけて頂きたいです。	要求	0	0	0	
2970	55	31	user	朝は何時ごろ朝食になりますか？	質問	0	0	0	
2971	55	32	agent	宿によりますが、７～９時が一般的でございます。		0	0	0	
2972	55	33	agent	よろしいでしょうか？		0	0	0	
2973	55	34	user	かしこまりました。	はい	0	0	0	
2974	55	35	user	朝食のみ付けてください。	要求	0	0	0	
2975	55	36	user	また子供がいるので、出来ればお部屋での朝食を希望致します。	要求	0	0	0	
2976	55	37	agent	承知しました。		0	0	0	
2977	55	38	agent	それでは、朝食のみお召し上がりで、お部屋出しで承ります。		0	0	0	
2978	55	39	agent	ほかにご希望はございますでしょうか？		0	0	0	
2979	55	40	agent	特にございませんでしたら、以上の条件でお宿をお調べいたします。		0	0	0	
2980	55	41	user	いいえ、以上でよろしくお願いいたします。	いいえ	0	0	0	
2981	55	42	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0	
2982	55	43	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0	
2983	55	44	agent	・日付は１２月１日。		0	0	0	
2984	55	45	agent	・宿泊日数は１泊。		0	0	0	
2985	55	46	agent	・宿泊地は和歌山県白浜。		0	0	0	
2986	55	47	agent	・人数は大人１名、子供１名。		0	0	0	
2987	55	48	agent	・宿タイプは旅館を希望。		0	0	0	
2988	55	49	agent	・アドベンチャーワールドの入場券付きプランを希望。		0	0	0	
2989	55	50	agent	・最寄り駅から送迎サービスのある宿を希望。		0	0	0	
2990	55	51	agent	・アーリーチェックインを希望。		0	0	0	
2991	55	52	agent	・食事は部屋出しで朝食のみ希望。		0	0	0	
