utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
5639	104	1	agent	いらっしゃいませ。		0	0	0	
5640	104	2	agent	ご利用いただきまして、ありがとうございます。		0	0	0	
5641	104	3	agent	ご宿泊先をお探しいたします。		0	0	0	
5642	104	4	agent	どのようなお宿をご希望でしょうか？		0	0	0	
5643	104	5	user	こんにちは、９月上旬に鹿児島へ旅行へ行きたいんですけど、安い宿を探しています。	要求	0	0	0	
5644	104	6	agent	かしこまりました。		0	0	0	
5645	104	7	agent	鹿児島のどちらかご希望はございますでしょうか？		0	0	0	
5646	104	8	user	今はまだ決まっていないです。	いいえ	0	0	0	
5647	104	9	user	鹿児島でおすすめのスポットはありますか？	確認	0	0	0	
5648	104	10	user	そこ辺りで宿泊できたらなと考えています。	照応要求	0	0	0	
5649	104	11	agent	９月上旬ですと、マリンスポーツをお楽しみいただけますが、お客様はご関心はございますでしょうか？		0	0	0	
5650	104	12	agent	それとも、一般的な観光がよろしいでしょうか？		0	0	0	
10875	104	13	user	マリンスポーツ！いいですね。	照応要求	0	0	0	
5653	104	15	user	興味深いです。	伝達	0	0	0	
5654	104	16	user	そちらをお願いします。	照応要求	0	0	0	
5655	104	17	agent	ありがとうございます。		0	0	0	
5656	104	18	agent	では、指宿をおすすめいたいます。		0	0	0	
5657	104	19	agent	よろしいでしょうか？		0	0	0	
5658	104	20	user	はい、お願いします。	はい	0	0	0	
5659	104	21	agent	ありがとうございます。		0	0	0	
5660	104	22	agent	こちらのご宿泊は何名様で、何泊なさいますか？		0	0	0	
5661	104	23	user	４人で、４泊になります。	要求	0	0	0	
5662	104	24	agent	かしこまりました。		0	0	0	
5663	104	25	agent	マリンスポーツをお楽しみいただきやすいよう、海沿いのお宿がよろしいかと思います。		0	0	0	
5664	104	26	agent	いかがでしょうか？		0	0	0	
5665	104	27	user	そうですね。	はい	0	0	0	
5666	104	28	user	あと、海沿いですと海産物等食事が楽しめたらよいのですが。	要求	0	0	0	
5667	104	29	agent	かしこまりました。		0	0	0	
5668	104	30	agent	では、海鮮料理のお食事付きプランをお調べします。		0	0	0	
5669	104	31	agent	先ほどお求めやすいお値段でお探しとのことでしたので、お宿のベースの価格が下がるよう、宿タイプは民宿になさってはいかがでしょうか？		0	0	0	
5670	104	32	user	なるほど、ありがとうござます。	その他	0	0	0	
5671	104	33	user	そちらでお願いします。	はい	0	0	0	
5672	104	34	agent	ありがとうございます。		0	0	0	
5673	104	35	agent	４名様ですが、皆さまご一緒の和室１室でよろしいでしょうか？		0	0	0	
5674	104	36	agent	そうしますと、お値段も下がりますので。		0	0	0	
5675	104	37	user	そうですね。	その他	0	0	0	
5676	104	38	user	１室で良いです。	はい	0	0	0	
5677	104	39	agent	かしこまりました。		0	0	0	
5678	104	40	agent	４泊ですので、連泊割引のあるお宿をお調べしましょうか？		0	0	0	
5679	104	41	user	お願いします。	はい	0	0	0	
5680	104	42	agent	ありがとうございます。		0	0	0	
5681	104	43	agent	禁煙・喫煙ルームのご希望はございますでしょうか？		0	0	0	
5682	104	44	user	全員タバコは吸わないので、特に指定はありません。	照応要求	0	0	0	
5683	104	45	agent	かしこまりました。		0	0	0	
5684	104	46	agent	お宿まではお車でお向かいになりますか？		0	0	0	
5685	104	47	agent	それとも公共交通機関をご利用でしょうか？		0	0	0	
5686	104	48	user	公共交通機関か、レンタカーを予定しています。	要求	0	0	0	
5687	104	49	user	金銭的には公共機関がいいですが、レンタカーでも大丈夫です。	要求	0	0	0	
5688	104	50	agent	それでは、指宿駅に近くて無料駐車場付きのお宿をお調べしておいたほうがよろしいでしょうか？		0	0	0	
5689	104	51	user	はい、そちらでお願いします。	はい	0	0	0	
5690	104	52	agent	かしこまりました。		0	0	0	
5691	104	53	agent	ほかにご希望はございますでしょうか？		0	0	0	
5692	104	54	user	予算は一人４万以内でお願いします。	要求	0	0	0	
5693	104	55	agent	かしこまりました。		0	0	0	
5694	104	56	agent	ご希望をお聞かせくださり、ありがとうございました。		0	0	0	
5695	104	57	agent	それでは以下の条件でお調べしますので、よろしくお願いいたします。		0	0	0	
5696	104	58	agent	・日付は９月上旬。		0	0	0	
5697	104	59	agent	・宿泊日数は４泊。		0	0	0	
5698	104	60	agent	・宿泊地は鹿児島県の指宿。		0	0	0	
5699	104	61	agent	・人数は大人４名。		0	0	0	
5700	104	62	agent	・宿タイプは民宿を希望。		0	0	0	
5701	104	63	agent	・部屋タイプ／数は和室１室。		0	0	0	
5702	104	64	agent	・海沿いの宿を希望。		0	0	0	
5703	104	65	agent	・海鮮料理の食事付きプランを希望。		0	0	0	
5704	104	66	agent	・連泊割引のある宿を希望。		0	0	0	
5705	104	67	agent	・指宿駅に近くて無料駐車場付きの宿を希望。		0	0	0	
5706	104	68	agent	・予算は１人４万円以内。		0	0	0	
