utterance_id	src_file_id	nth	speaker	utterance	speech_act	has_typos	difficult	duplicate	memo
8846	167	1	agent	本日はご利用いただきまして、ありがとうございます。		0	0	0	
8847	167	2	agent	ご宿泊のご相談を承ります。		0	0	0	
8848	167	3	agent	お泊りになる地域、お日付、人数がお決まりでしたら、お聞かせいただけますでしょうか。		0	0	0	
8849	167	4	user	よろしくお願いします。	その他	0	0	0	
8850	167	5	user	新潟県で、家族４人での旅行を考えています。	要求	0	0	0	
8851	167	6	user	９月８日から２泊の予定です。	要求	0	0	0	
8852	167	7	agent	新潟県ですね。		0	0	0	
8853	167	8	agent	かしこまりました。		0	0	0	
8854	167	9	agent	家族４人の内わけを教えていただいてよろしいでしょうか？		0	0	0	
8855	167	10	user	夫婦と社会人の子供１人、高校生１人です。	要求	0	0	0	
8856	167	11	user	久々に家族でそろって出かけられるので、ゆっくりできるところで過ごしたいと考えています。	要求	0	0	0	
8857	167	12	agent	大人４名様ですね。		0	0	0	
8858	167	13	agent	かしこまりました。		0	0	0	
8859	167	14	agent	ゆっくりできるところなら温泉旅館でお探ししてよろしいでしょうか？		0	0	0	
8860	167	15	user	はい、広々とした温泉旅館だと嬉しいです。	要求	0	0	0	
8861	167	16	user	それと、秋を感じたいので、自然のあるところだと嬉しいです。	要求	0	0	0	
8862	167	17	agent	かしこまりました。		0	0	0	
8863	167	18	agent	自然豊かな場所にあることも条件に加えておきますね。		0	0	0	
8864	167	19	agent	ご予算はどのくらいでお考えでしょうか？		0	0	0	
8865	167	20	user	そうですね、１人一泊２万円以内くらいでお願いします。	要求	0	0	0	
8866	167	21	user	それと、別料金でいいのでエステがついていると嬉しいですね。	要求	0	0	0	
8867	167	22	agent	エステ付きですね。		0	0	0	
8868	167	23	agent	かしこまりました。		0	0	0	
8869	167	24	agent	予算の方も併せてお探ししますね。		0	0	0	
8870	167	25	agent	ご宿泊の日程が先なので早割が適用される旅館でお探ししてよろしいでしょうか？		0	0	0	
8871	167	26	user	早割があるならありがたいです。	はい	0	0	0	
8872	167	27	user	ほかにも何か早期特典があると嬉しいですね。	要求	0	0	0	
8873	167	28	agent	かしこまりました。		0	0	0	
8874	167	29	agent	早期特典があるのも条件に加えておきますね。		0	0	0	
8875	167	30	agent	他にご要望はございますか？		0	0	0	
8876	167	31	user	食事は夕食付でお願いします。	要求	0	0	0	
8877	167	32	user	朝食はどちらでも大丈夫です。	要求	0	0	0	
8878	167	33	agent	かしこまりました。		0	0	0	
8879	167	34	agent	それでは、以下のご希望条件に合うお宿をお探しいたします。		0	0	0	
8880	167	35	agent	・行先は新潟県		0	0	0	
8881	167	36	agent	・人数は大人４人		0	0	0	
8882	167	37	agent	・日程は９月８日から２泊		0	0	0	
8883	167	38	agent	・宿は旅館		0	0	0	
8884	167	39	agent	・温泉がある		0	0	0	
8885	167	40	agent	・自然が豊かな場所にある		0	0	0	
8886	167	41	agent	・予算は１人１泊２万円以内		0	0	0	
8887	167	42	agent	・エステ付き		0	0	0	
8888	167	43	agent	・早割が適用される		0	0	0	
8889	167	44	agent	・早期特典がある		0	0	0	
8890	167	45	agent	・夕食付き		0	0	0	
